HRV_CVNN-D-HRV_pNN50,neutral,angry,sad,fear,happy,surprise,Alpha_F4-D-Alpha_FP2,Theta_F4-D-Theta_C4,HRV_HTI-D-HRV_C2d,HighBeta_C4,LowBeta_FP2-D-HighBeta_FP1,Fatigue-D-Alpha_FP2,Gamma_F3-D-Fatigue,Theta_F4-D-Alpha_F4,Fatigue-D-Alpha_PZ,Theta_C4-D-Alpha_FP2,Gamma_F3-D-Load,HRV_MeanNN-D-HRV_CVNN,HRV_HTI-M-HRV_DFA,LowBeta_FP1-D-LowBeta_FP2,hf-L,Alpha_FP1-M-Load,HRV_LFn-M-HRV_HFn,Alpha_FP2-D-Theta_C4,Fatigue,HRV_HTI,Alpha_F3-M-Load,HRV_PIP-M-HRV_Cd,Gamma_C4,Alpha_FP2-M-Fatigue,Theta_C4-D-Theta_FP2,HRV_MCVNN-M-HRV_PAS,Alpha_C3-M-Load,Alpha_C4-D-Fatigue,Fatigue-D-Alpha_FP1,LowBeta_FP1-D-LowBeta_F3,LowBeta_FP2-M-Gamma_PZ,Alpha_F4-D-Theta_F4,Load,Fatigue-D-Alpha_C4,HighBeta_PZ,HRV_MCVNN-D-HRV_IQRNN,Gamma_FP1-D-Fatigue,p_total-L,Alpha_C4-M-Fatigue,Gamma_F3-M-Fatigue,Alpha_PZ-M-Fatigue,HRV_PAS-M-HRV_SampEn,Gamma_FP2-M-Fatigue,Fatigue-D-Theta_F3,HighBeta_FP2-D-Gamma_PZ,HRV_SD1SD2-D-HRV_PI,Theta_FP2-D-Theta_C4,HRV_C1d-M-HRV_Cd,Alpha_C4-M-Gamma_F4,LowBeta_C4-D-HighBeta_C4,LowBeta_C3-M-Gamma_C4,HighBeta_F3-D-HighBeta_PZ,Alpha_FP1-M-Fatigue,HRV_PIP-D-HRV_Cd,Alpha_FP2-D-Theta_F4,Alpha_FP2-D-Theta_FP1,LowBeta_C4-D-LowBeta_F4,LowBeta_PZ-D-HighBeta_C3,HRV_PSS-M-HRV_PI,HRV_CVNN-D-HRV_LFn,Alpha_FP2-D-Alpha_C4,HighBeta_FP1-D-HighBeta_F4,Theta_C4-D-Alpha_F4,lf-L,Gamma_PZ-D-Gamma_C4,Fatigue-D-Alpha_F4,Alpha_FP1-D-Alpha_PZ,Gamma_FP1-M-Fatigue,LowBeta_F3-D-HighBeta_FP1,Gamma_C3-D-Gamma_PZ,LowBeta_FP1-D-Load,Alpha_F3-D-Load,LowBeta_C4,Gamma_FP2-D-Fatigue,Alpha_C3-D-Theta_F4,Alpha_PZ-D-Load,Theta_C3-D-Theta_PZ,bpm-M-HRV_DFA,LowBeta_FP1-D-Gamma_C3,LowBeta_FP2-D-Gamma_PZ,HRV_PAS-M-HRV_CorrDim,lf-D-p_total,Alpha_FP1-D-Theta_F4,HighBeta_FP2-D-Gamma_C3,HRV_HTI-M-HRV_CMSE,LowBeta_F4-D-HighBeta_PZ,HRV_MedianNN-M-HRV_PIP,Alpha_F4-D-Theta_FP2,HRV_IQRNN-D-HRV_SampEn,HRV_RMSSD-D-HRV_SDSD,Theta_F3-D-Theta_PZ,breathingrate-D-HRV_DFA,HRV_MeanNN-D-HRV_MedianNN,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.39016297,0.20895523,0.2835821,0.46268657,0.014925373,0.014925373,0.014925373,0.3570607,0.36245498,0.6445494,0.6023429,0.7318144,0.55409354,0.5680691,0.40380588,0.6170448,0.4911861,0.39466694,0.53488934,0.5050457,0.30494422,0.64998716,0.6512085,0.5805948,0.6038169,0.69371736,0.62498635,0.6308373,0.33009836,0.7565412,0.6912767,0.5336008,0.5938807,0.6740337,0.52016413,0.571728,0.66794586,0.5852399,0.6260064,0.6138104,0.6328864,0.45314148,0.17417628,0.5049868,0.5702329,0.5744991,0.28544834,0.6150216,0.71818227,0.33348867,0.60782975,0.68589145,0.6935458,0.576137,0.508034,0.45705652,0.67307,0.36975095,0.42972416,0.6733249,0.4727307,0.66756725,0.5380913,0.4863618,0.47021675,0.6705595,0.5348242,0.6468105,0.6931192,0.59994036,0.51085645,0.65653914,0.6433825,0.55461824,0.28139547,0.3654502,0.6165308,0.3746473,0.5991056,0.49102688,0.64013267,0.5904627,0.60752714,0.6911133,0.22613917,0.47629467,0.6770118,0.44420317,0.3079639,0.63865685,0.5724603,0.25344515,0.46631908,0.8591703,0.3376104,0.5062083,0.34338593,0.4934662,0.39984465,0.24810944,DJ03,3,0.3,2.75,Regular,Positivo
0.4728167,0.018518519,0.018518519,0.5740741,0.018518519,0.35185185,0.018518519,0.48926392,0.59080976,0.037941296,0.41435853,0.7494405,0.5018891,0.5617097,0.5249873,0.6395779,0.44395486,0.39726067,0.39705253,0.04500807,0.2698965,0.7197367,0.65319806,0.47005105,0.6307367,0.69523895,0.105155304,0.6147848,0.80065125,0.6002053,0.697961,0.3913621,0.7119553,0.6713949,0.5439621,0.5737627,0.6886885,0.66755134,0.57315475,0.6167246,0.622846,0.3306768,0.03359161,0.49681854,0.6250921,0.57567084,0.2806059,0.6129555,0.6301001,0.32813695,0.58188874,0.611877,0.8047835,0.75819826,0.8889739,0.4096472,0.5469671,0.51282316,0.27932948,0.6737106,0.067615196,0.62863815,0.38981718,0.34778354,0.4687236,0.4902539,0.75853765,0.6900282,0.61116457,0.5261458,0.61851627,0.6528562,0.5896529,0.57511026,0.27668455,0.3244238,0.5726571,0.38398114,0.58747476,0.3107475,0.6093955,0.56888884,0.6038555,0.6828062,0.08245553,0.4213119,0.5657215,0.58923787,0.40083572,0.5688762,0.5549958,0.48333594,0.5029808,0.7938228,0.20185696,0.76893735,0.32587072,0.45033973,0.47157618,0.6393816,DJ03,3,0.3,2.75,Regular,Positivo
0.20840424,0.7916667,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.46877038,0.5708502,0.5997346,0.39194524,0.7596736,0.5190181,0.5709901,0.4981763,0.6564283,0.42900208,0.39821628,0.7617068,0.33629057,0.26452786,0.4607356,0.64398265,0.5532345,0.63823724,0.69595855,0.6724128,0.5791761,0.30996555,0.62952256,0.6966747,0.41939735,0.44161233,0.6686421,0.4581887,0.60735095,0.7114182,0.65684795,0.5869226,0.61636376,0.6530167,0.34948367,0.58790046,0.49447665,0.50803226,0.5729704,0.28202292,0.6106075,0.7328145,0.32473066,0.60693866,0.6446686,0.7727896,0.73764676,0.6571838,0.4732788,0.5144763,0.4883753,0.20439944,0.66551435,0.15946335,0.63802147,0.5011724,0.33294457,0.47725636,0.40118432,0.35015655,0.7149274,0.58506596,0.5292684,0.46681878,0.651917,0.60535717,0.55331534,0.27500534,0.31091392,0.58741844,0.38244796,0.5697639,0.30558652,0.5856162,0.56986773,0.60130316,0.6516433,0.08637208,0.42759663,0.59895045,0.6802478,0.5574239,0.5496123,0.56711924,0.46127728,0.5418175,0.7966559,0.25214288,0.19195947,0.35837397,0.37891713,0.7148741,0.13440019,DJ03,3,0.3,2.75,Regular,Positivo
0.50031686,0.2638889,0.013888889,0.6805556,0.013888889,0.013888889,0.013888889,0.5501476,0.6745092,0.5729214,0.42812717,0.7891144,0.49248478,0.60113627,0.59824574,0.66036963,0.42016497,0.40814447,0.5260935,0.45156527,0.24525495,0.50140136,0.6422912,0.3609956,0.6424768,0.69557923,0.5188546,0.5550104,0.39477825,0.6314923,0.69884056,0.34891194,0.63076264,0.6678906,0.46287492,0.6140709,0.7995008,0.59214896,0.52576804,0.6175599,0.6517245,0.48440245,0.6742179,0.4936858,0.512046,0.57302195,0.29199314,0.6097073,0.7064738,0.32340172,0.5923047,0.74049747,0.5819114,0.78274417,0.6694776,0.45908734,0.5264087,0.4801542,0.095451824,0.6626628,0.5015716,0.5922818,0.40528482,0.25159192,0.4298611,0.66784805,0.6913528,0.7304527,0.55880296,0.4758884,0.44826975,0.5732618,0.56405336,0.5476565,0.27525935,0.24356662,0.646517,0.38699841,0.55336916,0.35267523,0.5698881,0.544412,0.5996813,0.6808297,0.37037945,0.4645861,0.72983754,0.4372314,0.45242238,0.42813054,0.59351087,0.28481808,0.72564775,0.68043,0.23685436,0.3339621,0.39154586,0.4269403,0.7053993,0.42779028,DJ03,3,0.3,2.75,Regular,Positivo
0.64885813,0.023809524,0.88095236,0.023809524,0.023809524,0.023809524,0.023809524,0.34245107,0.5783838,0.2750808,0.48433885,0.7474035,0.5358425,0.5749719,0.27389732,0.6531502,0.10784975,0.39772454,0.4180744,0.26079825,0.3168617,0.491916,0.6522886,0.55550057,0.74728376,0.6942973,0.27236035,0.6173211,0.5493943,0.7136391,0.69410646,0.28076562,0.6593401,0.67285115,0.39258417,0.57094085,0.7127243,0.61368406,0.6660727,0.6149299,0.66842175,0.43448302,0.49810493,0.5023088,0.49998966,0.57018286,0.28646964,0.61053365,0.41875982,0.3331585,0.60304016,0.62735504,0.56233215,0.8115774,0.48426622,0.5728648,0.57781017,0.41403237,0.33181655,0.6737606,0.45038262,0.6810906,0.46839377,0.43057907,0.44819123,0.54100746,0.5335661,0.72369695,0.6309919,0.40858868,0.37570485,0.6604268,0.6366269,0.5913925,0.27971125,0.36080486,0.6179191,0.37773353,0.5914637,0.39374158,0.6431062,0.5905144,0.6023366,0.6802912,0.2958044,0.4343974,0.63334656,0.4566527,0.19169956,0.6455941,0.51635253,0.17339776,0.5305074,0.6698654,0.24706215,0.7089463,0.38802302,0.42171896,0.41401857,0.54710066,DJ03,3,0.3,2.75,Regular,Positivo
0.5957694,0.25454545,0.34545454,0.34545454,0.018181818,0.018181818,0.018181818,0.30130923,0.49075437,0.38007656,0.94356346,0.7574049,0.54731447,0.5700437,0.5607048,0.6332497,0.4471053,0.3995656,0.56219465,0.43467975,0.3340602,0.46638164,0.6538194,0.51367253,0.62910044,0.69000274,0.4168055,0.64551014,0.59376824,0.9658096,0.6904717,0.4669462,0.24651626,0.67538816,0.44549993,0.55639076,0.6765704,0.6227719,0.55214804,0.614888,0.6563658,0.39058056,0.31373975,0.5157273,0.5009471,0.5707731,0.29351217,0.6119952,0.41672722,0.3463585,0.6020854,0.5681396,0.7499696,0.6905121,0.52040267,0.6759255,0.9739362,0.098349944,0.19196697,0.67418456,0.4223835,0.6539558,0.43039343,0.6208126,0.4358125,0.41814,0.32409698,0.69505036,0.9222809,0.60124004,0.40080452,0.8278807,0.64718324,0.58436847,0.29063645,0.42728004,0.596262,0.37813908,0.60519475,0.69670504,0.7002856,0.588886,0.6046537,0.6793264,0.32847732,0.43254718,0.58942056,0.30466822,0.3050697,0.63128036,0.49114788,0.5236803,0.22230087,0.7030077,0.14604822,0.53097254,0.3821555,0.40392634,0.77557695,0.53081286,DJ03,3,0.3,2.75,Regular,Positivo
0.5345512,0.34545454,0.018181818,0.34545454,0.018181818,0.25454545,0.018181818,0.22951429,0.30888057,0.4245492,0.96783745,0.76950526,0.5761635,0.5782709,0.35438174,0.62543327,0.38965413,0.39601362,0.59860563,0.46670902,0.32709286,0.5209556,0.6471623,0.4899977,0.65614355,0.68986195,0.6752828,0.62268126,0.8750752,0.9754898,0.684844,0.5057184,0.5955584,0.67111677,0.41569868,0.5776803,0.7326674,0.49835512,0.6425421,0.61166114,0.6634914,0.6999457,0.45425832,0.51229274,0.52888733,0.56958354,0.29665518,0.6129294,0.6722926,0.33922085,0.6251358,0.7429004,0.5188984,0.6337076,0.4493143,0.68535185,0.98153454,0.0739308,0.69960445,0.6700821,0.31978118,0.68458176,0.4900368,0.5715924,0.38317198,0.72639084,0.2973798,0.6721528,0.9197613,0.60447866,0.48743683,0.7788543,0.6664344,0.55628663,0.28962597,0.38344055,0.6831115,0.3680486,0.59762716,0.8038831,0.6479843,0.5942708,0.606863,0.69573724,0.29811823,0.494196,0.7759037,0.6653046,0.50735164,0.658476,0.54938805,0.48418573,0.53200483,0.7577312,0.22901848,0.45290694,0.40438423,0.51147586,0.56026316,0.30624112,DJ03,3,0.3,2.75,Regular,Positivo
0.6399376,0.041666668,0.041666668,0.7916667,0.041666668,0.041666668,0.041666668,0.29955786,0.31437528,0.6696547,0.60042644,0.7519397,0.5757647,0.59216255,0.32447428,0.62615615,0.42507055,0.3969216,0.3984338,0.67752844,0.31969514,0.5105908,0.64791656,0.5655828,0.64014024,0.69415,0.68180704,0.62052935,0.30849817,0.7535146,0.6875181,0.51845735,0.3659862,0.67298037,0.492521,0.5815208,0.7454481,0.49066457,0.65168303,0.6121829,0.642758,0.687206,0.6675721,0.5117411,0.5412518,0.5736484,0.2922048,0.61421776,0.20108013,0.33626992,0.62638795,0.7686345,0.20532712,0.60956925,0.59675556,0.47726983,0.65923303,0.36593255,0.7184526,0.67157036,0.31688082,0.680778,0.5222633,0.35647112,0.36408564,0.42810115,0.35707647,0.62938327,0.6002846,0.59411937,0.50154847,0.5636131,0.6597554,0.5523991,0.28296417,0.3396683,0.67306125,0.36939815,0.5962076,0.5045943,0.66687024,0.5940829,0.60724765,0.69135344,0.5052153,0.5296847,0.79013836,0.23177947,0.48329332,0.6539046,0.59364635,0.71272403,0.7869751,0.45911008,0.30886543,0.6543619,0.41444254,0.5119899,0.5115737,0.53445125,DJ03,3,0.3,2.75,Regular,Positivo
0.59710187,0.041666668,0.7916667,0.041666668,0.041666668,0.041666668,0.041666668,0.35920447,0.34029457,0.63153213,0.59405184,0.73023146,0.58134586,0.577099,0.42924237,0.64417493,0.5316698,0.39646026,0.5666952,0.7330498,0.34141985,0.404379,0.64343685,0.35181022,0.575646,0.69429433,0.48956555,0.5894775,0.4377245,0.8618983,0.6863496,0.52303946,0.2136997,0.6678919,0.46839914,0.6011646,0.7012656,0.58567,0.6166108,0.6139301,0.65016043,0.44381148,0.56085575,0.5279202,0.4919552,0.57285357,0.28713986,0.61197615,0.31480622,0.3480882,0.59907037,0.64120847,0.20735875,0.60003996,0.48573372,0.54540896,0.68515444,0.25672656,0.36759,0.6664714,0.7672917,0.6644985,0.32490236,0.48323545,0.42801127,0.6405397,0.394784,0.63465035,0.6860922,0.6144696,0.44368955,0.72378963,0.6563111,0.5463523,0.2880146,0.3805231,0.6173845,0.37486026,0.5801521,0.46074688,0.75414824,0.58749926,0.60429823,0.68361336,0.72653306,0.46478495,0.6540914,0.32075727,0.5657658,0.6316993,0.52960163,0.7675322,0.47227326,0.5833731,0.24123132,0.50080854,0.43589774,0.4729609,0.13172236,0.49739257,DJ03,3,0.3,2.75,Regular,Positivo
0.26028717,0.018518519,0.018518519,0.9074074,0.018518519,0.018518519,0.018518519,0.24821497,0.21140778,0.54381055,0.605075,0.7176021,0.579912,0.5896532,0.3145787,0.5690335,0.47471535,0.39704436,0.82247454,0.39637086,0.48008546,0.5017828,0.64817244,0.34301433,0.6138273,0.6921267,0.37275058,0.62004083,0.68409216,0.7299179,0.6853494,0.5557062,0.2748583,0.67304254,0.52616024,0.5766034,0.6992433,0.39355284,0.65459263,0.6117193,0.63050723,0.62271273,0.3807257,0.6047589,0.5441292,0.5743283,0.29570693,0.6181096,0.6560567,0.40792304,0.5952195,0.6680495,0.27277318,0.5157342,0.85366005,0.46713015,0.70603305,0.39189667,0.6623363,0.6715362,0.794746,0.6859489,0.47726285,0.49672198,0.30502415,0.604183,0.7647634,0.59393597,0.5703141,0.6253862,0.5199346,0.50015396,0.66622514,0.500055,0.319166,0.5332973,0.7173997,0.3695223,0.5964849,0.45386055,0.95074236,0.59550005,0.6113783,0.6887332,0.4811766,0.49633345,0.78634465,0.8449873,0.5406449,0.6609894,0.41228062,0.54536843,0.6699175,0.4958267,0.30857012,0.2672739,0.502754,0.48074314,0.6895478,0.30146936,DJ03,3,0.3,2.75,Regular,Positivo
0.47096953,0.041666668,0.041666668,0.7916667,0.041666668,0.041666668,0.041666668,0.7410817,0.5437682,0.71834034,0.25935185,0.12176374,0.5719203,0.32796746,0.72101194,0.50711775,0.8021119,0.36962783,0.65211165,0.71761477,0.75711477,0.44685185,0.52320415,0.29278484,0.041001573,0.29359064,0.68771994,0.57531816,0.3941479,0.31972742,0.12441699,0.65690315,0.25548226,0.49812138,0.7403363,0.5330833,0.24329984,0.55174977,0.3812423,0.59408563,0.2965745,0.36827812,0.4481298,0.34358692,0.5207795,0.5110337,0.651197,0.43595344,0.5569361,0.55916816,0.36703175,0.29036146,0.4516855,0.049740877,0.61380666,0.34561643,0.32657588,0.6796185,0.50782865,0.25611022,0.544499,0.3275879,0.24965826,0.63682,0.47985482,0.13152951,0.6937307,0.08441732,0.36530268,0.6477654,0.48506042,0.539453,0.52764183,0.5065426,0.5948492,0.60850763,0.5102156,0.33819067,0.5982765,0.25511554,0.25595638,0.49102813,0.5950359,0.46238178,0.72772413,0.3378217,0.17289716,0.6323091,0.549845,0.45338765,0.3653707,0.45510826,0.38793707,0.3498466,0.7112061,0.34431493,0.91905063,0.6260601,0.15141681,0.30728477,DJ03,3,0.3,2.75,Regular,Positivo
0.67495984,0.018518519,0.018518519,0.9074074,0.018518519,0.018518519,0.018518519,0.7470463,0.5636587,0.27835786,0.27474743,0.09951523,0.56772536,0.32727847,0.70432836,0.3143217,0.7950236,0.36960626,0.30978078,0.41238654,0.7652173,0.37488753,0.5269018,0.5336602,0.058970682,0.28851613,0.34280267,0.6180705,0.75220025,0.32908514,0.12673116,0.6527793,0.45780516,0.60042816,0.7581112,0.5272537,0.2269059,0.55405325,0.40909287,0.5941535,0.18270135,0.34920645,0.5429695,0.34304902,0.48595688,0.5281879,0.65562624,0.5170754,0.3966018,0.5550132,0.31591225,0.30513722,0.63284194,0.06492497,0.46790734,0.30158472,0.34562978,0.6741155,0.44675818,0.2599203,0.4986381,0.3376954,0.28627053,0.6465884,0.4980199,0.23829882,0.55890226,0.028905788,0.3635091,0.63184345,0.4811057,0.5547921,0.5141967,0.37249836,0.5988564,0.5918443,0.502252,0.33856064,0.6068484,0.26472688,0.253003,0.55008656,0.60645247,0.4500063,0.5541891,0.33195788,0.15620285,0.343295,0.7060089,0.46086115,0.38670576,0.23882806,0.35191777,0.30944905,0.73234975,0.5994074,0.4756884,0.6218884,0.4437932,0.7292401,DJ03,4,-0.1,4.75,Excelente,Negativo
0.67995507,0.7916667,0.041666668,0.041666668,0.041666668,0.041666668,0.041666668,0.75001055,0.6538581,0.3722044,0.2761511,0.28857332,0.45204777,0.3251205,0.65552324,0.287253,0.73910224,0.37050456,0.25922945,0.47226465,0.7188823,0.5621361,0.5818946,0.5766591,0.23845084,0.26789203,0.4406808,0.61668456,0.62279755,0.3303283,0.30762973,0.6249183,0.7403709,0.6083409,0.7602089,0.423835,0.29209164,0.55990076,0.47301218,0.5952337,0.16743523,0.39777103,0.5988373,0.34884143,0.5648243,0.52502924,0.6787801,0.5140082,0.37808058,0.69814825,0.29554698,0.20028962,0.5570864,0.20461625,0.31192878,0.32049474,0.34133857,0.6628561,0.5333835,0.38464585,0.4668323,0.38610914,0.54293716,0.57773626,0.5351857,0.56614536,0.4138468,0.20759104,0.31985182,0.54232347,0.62274045,0.5377423,0.33956537,0.47854725,0.6935984,0.71762305,0.48933023,0.33934903,0.6061439,0.27117002,0.28481165,0.52831745,0.6064818,0.45442334,0.49265933,0.38747004,0.20904739,0.41491058,0.74376506,0.46125498,0.30534986,0.3702677,0.45542136,0.38595065,0.7778387,0.7524042,0.43823305,0.60672855,0.56273973,0.730151,DJ03,4,-0.1,4.75,Excelente,Negativo
0.74960667,0.6805556,0.013888889,0.013888889,0.013888889,0.2638889,0.013888889,0.7492595,0.69359595,0.5138548,0.29524654,0.2894182,0.43741626,0.32756224,0.68770856,0.41315752,0.72102433,0.37414622,0.15956636,0.5136581,0.6738196,0.6526615,0.58972996,0.45507756,0.2913615,0.27089417,0.59880626,0.61633277,0.6294754,0.33473915,0.33265233,0.6026246,0.81358457,0.6017736,0.7527454,0.4153125,0.35458013,0.49325198,0.4334627,0.5977964,0.22029246,0.6066416,0.28684592,0.3437389,0.56675833,0.5171028,0.69458175,0.4710957,0.4789111,0.6139768,0.32824433,0.3938632,0.5255148,0.32504886,0.22129686,0.32812855,0.34757456,0.63685143,0.764737,0.39797655,0.52557755,0.35344738,0.53199345,0.48451272,0.7365181,0.49766085,0.6315819,0.30380613,0.3423466,0.51744425,0.4701381,0.4463124,0.32132694,0.5459224,0.63840026,0.6174056,0.47211787,0.34305114,0.60496354,0.29929164,0.2621465,0.5044831,0.59967375,0.48781487,0.47518614,0.54226476,0.37807643,0.48591268,0.15357096,0.43117756,0.49081266,0.38827914,0.7283058,0.40679583,0.7542567,0.8087614,0.4227721,0.62976474,0.59926856,0.7901665,DJ03,4,-0.1,4.75,Excelente,Negativo
0.75297266,0.35185185,0.018518519,0.5740741,0.018518519,0.018518519,0.018518519,0.7555095,0.55238605,0.29872456,0.32644844,0.03940102,0.53580385,0.33566472,0.69978756,0.4982096,0.8009539,0.38287193,0.13232146,0.7143165,0.96831965,0.59049106,0.50534314,0.5617416,0.04374345,0.18348457,0.26256117,0.5175594,0.48062414,0.36660266,0.05504942,0.65619826,0.6758555,0.48030615,0.760651,0.48401362,0.46187252,0.027950548,0.416061,0.58748204,0.16418543,0.9987196,0.49652126,0.36293107,0.5647281,0.4964825,0.91744447,0.32532394,0.2435325,0.97562176,0.35979044,0.27721572,0.23309961,0.052189495,0.6418816,0.43601176,0.35339388,0.30557922,0.9716638,0.1663115,0.4116725,0.32399684,0.24949217,0.9383667,0.9990563,0.6935256,0.61278707,0.058172725,0.13018899,0.63416094,0.5638441,0.104659066,0.45208395,0.545244,0.9374638,0.8520824,0.29697838,0.33592588,0.59274286,0.35038945,0.38135594,0.4940718,0.5916716,0.47368774,0.8189448,0.89588237,0.57780343,0.24936813,0.5825601,0.45552883,0.5733849,0.48494166,0.99454075,0.2706794,0.7415468,0.7963412,0.4493166,0.67965615,0.41132224,0.79809767,DJ03,4,-0.1,4.75,Excelente,Negativo
0.7050156,0.35185185,0.018518519,0.5740741,0.018518519,0.018518519,0.018518519,0.7550889,0.53354585,0.3654944,0.30157372,0.0684772,0.545381,0.330881,0.6701373,0.4690394,0.7969774,0.37266466,0.28485045,0.34923512,0.93005884,0.5303716,0.5021054,0.46060878,0.05374716,0.22701024,0.2658268,0.5607638,0.3634336,0.34503785,0.08884371,0.6592619,0.6000201,0.53075534,0.7562722,0.50356454,0.31322804,0.15661879,0.45616087,0.58560383,0.19584517,0.9673737,0.49652126,0.35897836,0.55922127,0.5068503,0.81313604,0.4011158,0.4899123,0.9089392,0.32798475,0.23721911,0.50492543,0.04200458,0.2351373,0.39550403,0.33735764,0.47621965,0.9605067,0.20512143,0.6566053,0.36002752,0.34817222,0.86482424,0.9741628,0.43140647,0.6265277,0.06460108,0.19878976,0.6277445,0.5809802,0.2562095,0.46784332,0.5116373,0.85439783,0.8211375,0.38832095,0.33086088,0.60061765,0.32122377,0.3482584,0.5260707,0.59792864,0.45499212,0.53178906,0.7618534,0.38971946,0.36100045,0.6655743,0.47035292,0.4471565,0.15298766,0.9433064,0.3153602,0.7660941,0.6286023,0.4615478,0.6549123,0.16768591,0.7152018,DJ03,4,-0.1,4.75,Excelente,Negativo
0.6869108,0.018518519,0.018518519,0.9074074,0.018518519,0.018518519,0.018518519,0.7493271,0.6426857,0.5682915,0.2777636,0.26182526,0.49128115,0.32219133,0.7012705,0.3285873,0.7662792,0.37010548,0.34467867,0.5146546,0.85565925,0.4378178,0.56189317,0.31700137,0.14973542,0.24200435,0.34604487,0.60973066,0.19387788,0.32748997,0.20250176,0.62944484,0.443697,0.6009833,0.7594836,0.4538968,0.14653485,0.46146032,0.41381216,0.5947759,0.17274077,0.43900412,0.5344405,0.36204708,0.49506924,0.51642597,0.7049044,0.485318,0.16495448,0.9008098,0.2645698,0.055035975,0.52723265,0.17951027,0.33541936,0.3751176,0.31877404,0.6684584,0.62740666,0.30841497,0.7821913,0.33656543,0.38202664,0.7641044,0.47858343,0.653617,0.7881357,0.13964729,0.20970386,0.5842323,0.3997549,0.51332337,0.396442,0.47556674,0.84780127,0.91610503,0.5260031,0.34132183,0.60487854,0.2961797,0.35603648,0.5289899,0.60391927,0.4378928,0.5921747,0.3283887,0.13584517,0.373421,0.34487534,0.43897232,0.105758294,0.31895804,0.34730017,0.4461037,0.7377689,0.7477508,0.42596465,0.6250243,0.49287224,0.72587496,DJ03,4,-0.1,4.75,Excelente,Negativo
0.726622,0.041666668,0.041666668,0.7916667,0.041666668,0.041666668,0.041666668,0.7505683,0.65421075,0.20618385,0.28589922,0.24140388,0.47577816,0.32094446,0.6996266,0.27705318,0.76013315,0.37068468,0.24821965,0.351635,0.8919452,0.44370553,0.56599694,0.49906254,0.17036825,0.22685654,0.19569084,0.6180432,0.3388268,0.33339578,0.20219015,0.6245982,0.38586947,0.6087488,0.76218575,0.4379624,0.10907581,0.4121311,0.41630355,0.59517246,0.15285298,0.47082078,0.5988373,0.3669304,0.5073105,0.5153236,0.72450686,0.49346444,0.06457541,0.94728476,0.274047,0.03263587,0.38166353,0.20639819,0.5047815,0.3898342,0.32420954,0.661844,0.65802974,0.30605373,0.27395785,0.33585405,0.3903681,0.8285946,0.48904306,0.45546412,0.6766495,0.14576738,0.17473853,0.5731941,0.47201836,0.5036926,0.37165993,0.46050602,0.89862096,0.94772375,0.5335238,0.34324136,0.60645574,0.30574453,0.384546,0.5324156,0.60540134,0.45586154,0.56550634,0.3178752,0.11431565,0.108476646,0.580958,0.43689823,0.06867072,0.12544316,0.3141837,0.25368726,0.74014646,0.79051363,0.43334743,0.6138773,0.65127015,0.7897978,DJ03,4,-0.1,4.75,Excelente,Negativo
0.76187325,0.5740741,0.018518519,0.35185185,0.018518519,0.018518519,0.018518519,0.7514225,0.669954,0.26369253,0.2672708,0.17528306,0.5008315,0.3255018,0.71900326,0.31839028,0.7608012,0.37155256,0.1568899,0.2662169,0.7463149,0.5376926,0.568038,0.6806103,0.16813168,0.27594686,0.20699051,0.6230971,0.30611226,0.32112315,0.24301736,0.6167847,0.730818,0.6157871,0.75741434,0.47029293,0.2370258,0.552361,0.38479543,0.5973174,0.18771076,0.3674588,0.398629,0.3465707,0.55348176,0.5239945,0.6656221,0.50919795,0.23300208,0.64300376,0.3002184,0.23674645,0.49316636,0.2497683,0.21788386,0.31849438,0.31068948,0.6778843,0.4935332,0.33750314,0.50056094,0.3072523,0.324691,0.6063202,0.48461995,0.21357904,0.46517834,0.13737933,0.32971966,0.5731073,0.56480044,0.53967255,0.4063775,0.4533627,0.65634197,0.6794922,0.5153444,0.3434384,0.6067252,0.28485042,0.27231777,0.5308332,0.6049485,0.45589238,0.47101796,0.32938772,0.17572126,0.30603352,0.6448237,0.41117322,0.3124797,0.5203163,0.38997072,0.37786984,0.7175299,0.83202595,0.42029977,0.61003846,0.8506182,0.77374995,DJ03,4,-0.1,4.75,Excelente,Negativo
