Alpha_C4-D-Alpha_PZ,LowBeta_PZ-D-Fatigue,LowBeta_F4-M-HighBeta_PZ,Fatigue,Alpha_PZ-M-LowBeta_C3,HRV_MeanNN-D-HRV_MedianNN,surprise,Fatigue-D-Alpha_C4,Gamma_F3-M-Fatigue,Alpha_PZ-I,HRV_MedianNN,Fatigue-D-Alpha_F4,Alpha_PZ-M-Alpha_F4,Alpha_F4-D-Fatigue,Alpha_PZ-D-Alpha_C4,Alpha_PZ-M-LowBeta_FP1,Alpha_C4-M-Load,Theta_C4-D-Theta_C3,Alpha_F4-D-Alpha_FP1,Fatigue-D-Load,Fatigue-D-Theta_FP1,Alpha_F3-M-Fatigue,Alpha_F4-M-Gamma_C3,Alpha_PZ-M-LowBeta_F3,HRV_pNN20-D-HRV_SD1SD2,Alpha_F4-M-Load,sdnn-D-HRV_pNN50,HRV_PAS-M-HRV_MSE,HRV_MSE-D-hr_mad,HRV_MedianNN-M-HRV_PIP,Alpha_C4-D-Theta_F3,bpm-M-HRV_SD1SD2,HRV_pNN50-M-HRV_PAS,happy,Alpha_C4-D-Alpha_C3,HRV_MeanNN-D-HRV_pNN20,Alpha_F4-D-Theta_FP1,Alpha_C3-D-Alpha_F4,Load-D-Fatigue,Alpha_FP1-D-Alpha_FP2,bpm-M-HRV_pNN50,Alpha_F4-D-Theta_C4,bpm-M-HRV_ApEn,Alpha_F4-M-Fatigue,neutral,HRV_MeanNN-D-HRV_CVI,Theta_F4-D-Theta_C3,bpm,LowBeta_F3-D-HighBeta_FP1,Fatigue-D-Alpha_FP1,HighBeta_PZ-D-HighBeta_C3,HRV_PIP-D-HRV_IALS,LowBeta_PZ-D-LowBeta_F3,Alpha_C4-D-Alpha_FP1,Theta_F4-M-Load,bpm-M-HRV_CVI,HRV_pNN50-M-HRV_ApEn,LowBeta_FP2-M-Theta_F4,bpm-M-HRV_pNN20,Theta_C4-D-Alpha_C3,hr_mad-D-HRV_HTI,Gamma_F3-M-Load,HRV_MeanNN,HRV_MeanNN-M-HRV_PIP,HRV_pNN20-M-HRV_DFA,Alpha_PZ-D-Theta_C3,angry,Fatigue-D-Theta_F3,Alpha_C4-D-Theta_C3,sdnn-M-HRV_PAS,Theta_FP2-D-Alpha_C4,HRV_PSS-D-HRV_PI,bpm-D-HRV_pNN20,Theta_FP1-D-Theta_F4,LowBeta_F4-D-Gamma_C4,LowBeta_C4-D-HighBeta_C4,HighBeta_C4-D-HighBeta_F4,HRV_SD1SD2-M-HRV_DFA,HighBeta_C4,Alpha_F4-M-Theta_F4,HighBeta_PZ-D-LowBeta_F3,LowBeta_C3-M-Gamma_F4,HRV_CVNN-D-HRV_SD2a,HRV_CVI-D-HRV_PI,Alpha_F4-D-Alpha_C3,Alpha_PZ-M-Theta_F4,HRV_MCVNN-M-HRV_PAS,Alpha_FP2-D-Alpha_F4,HRV_pNN50-M-HRV_DFA,Theta_C4-D-Alpha_C4,Fatigue-D-Theta_PZ,Alpha_C4-M-Theta_F4,Alpha_PZ-D-Alpha_F4,Theta_C4-D-Theta_F3,Fatigue-D-Alpha_F3,Gamma_F3-D-Alpha_F3,HRV_pNN20-D-HRV_C1d,HRV_RMSSD-D-HRV_SDSD,HRV_pNN50-D-HRV_CSI_Modified,Gamma_C4-D-Gamma_F4,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.4995728,0.46152613,0.50624305,0.6393743,0.4385639,0.61014956,0.025316456,0.5737525,0.40332705,0.33376348,0.57434994,0.58377045,0.57954544,0.5380688,0.60211974,0.47912425,0.38183075,0.6653286,0.5195338,0.6696141,0.6580657,0.5719132,0.48547515,0.4825663,0.76226187,0.13058853,0.051969167,0.6485355,0.08012603,0.75689036,0.5972335,0.72296894,0.9389529,0.06329114,0.672397,0.045312572,0.5799497,0.54267836,0.252281,0.5952947,0.9364761,0.30230868,0.5659283,0.5621419,0.36708862,0.26231146,0.5492653,0.46868852,0.5457553,0.6201852,0.5127035,0.020406013,0.48773646,0.73995775,0.20523646,0.7068974,0.8972729,0.48431814,0.8783532,0.6695255,0.6937045,0.5366248,0.62380934,0.82605547,0.70041853,0.6533284,0.050632913,0.60217816,0.62995565,0.901347,0.4789583,0.7750855,0.16698046,0.5339105,0.29278743,0.4277384,0.6763836,0.51987416,0.32599983,0.5600421,0.44932055,0.5112824,0.5023611,0.81705976,0.5251868,0.5658758,0.8734107,0.5371272,0.88571095,0.5669394,0.5936134,0.5624875,0.6353324,0.61181366,0.57248986,0.5395437,0.8579139,0.40678376,0.7412031,0.6540666,DJ03,4,-0.1,4.75,Excelente,Negativo
0.50395894,0.46078193,0.5087025,0.6366049,0.4379394,0.6084559,0.04819277,0.567154,0.40671077,0.3203571,0.5353873,0.5828135,0.58185,0.5388518,0.5998812,0.47900724,0.40281582,0.6537694,0.52553755,0.6691339,0.6494052,0.5722434,0.48311648,0.4824792,0.5465614,0.17743066,0.16895854,0.8254945,0.21342959,0.7748543,0.59777087,0.7517776,0.9421364,0.09638554,0.64425117,0.13709268,0.57648295,0.54332966,0.26916954,0.58872193,0.9280347,0.34133327,0.8407916,0.5732407,0.44578314,0.16701046,0.5560785,0.5073995,0.5894317,0.6134556,0.51931345,0.011233213,0.49252707,0.73000085,0.2718265,0.76567733,0.9119657,0.48310325,0.80523163,0.64229447,0.6938932,0.5369225,0.57840407,0.8423068,0.5957217,0.6464432,0.072289154,0.5927693,0.6235963,0.9242271,0.48771974,0.4925627,0.30078447,0.53277963,0.2918164,0.4393734,0.71618026,0.5850955,0.32774833,0.5633262,0.4516593,0.506544,0.50360835,0.69523805,0.51297694,0.5674496,0.8838121,0.5378203,0.8732071,0.5592478,0.5820232,0.5650311,0.63312,0.60856354,0.56161463,0.5658348,0.6671154,0.87963974,0.59585714,0.7564002,DJ03,4,-0.1,4.75,Excelente,Negativo
0.48827365,0.46104184,0.52789843,0.6380648,0.43770805,0.5870762,0.031007752,0.57127094,0.40911457,0.3155597,0.49598783,0.583308,0.5811348,0.53847617,0.60765654,0.4789609,0.39225334,0.6490383,0.52983904,0.66932786,0.65317535,0.5716598,0.48447892,0.4824491,0.451202,0.15571657,0.52399707,0.63937384,0.4912962,0.5637745,0.6156622,0.5648523,0.6988889,0.08527132,0.66774774,0.54302573,0.5754833,0.5424131,0.26249364,0.5858416,0.54168636,0.35075888,0.53562653,0.5680101,0.4031008,0.5083033,0.5535753,0.52952373,0.57912856,0.61838317,0.5437226,0.3073693,0.51056784,0.73839486,0.24386865,0.53880256,0.5501859,0.48356897,0.51298976,0.653579,0.48423055,0.5451796,0.5230886,0.6112668,0.5939394,0.65219563,0.07751938,0.6103662,0.62613726,0.6935222,0.48608738,0.36188623,0.54319185,0.53345245,0.29154205,0.42667848,0.7039087,0.65448475,0.32587808,0.5619302,0.46721688,0.50828606,0.49026024,0.36327946,0.5297542,0.5669557,0.6972832,0.53772825,0.59256256,0.5242929,0.5856567,0.5638689,0.63482994,0.61720693,0.5728919,0.55777735,0.39293218,0.43556574,0.5277246,0.7264975,DJ03,4,-0.1,4.75,Excelente,Negativo
0.4698796,0.46263498,0.58758444,0.64387447,0.43870428,0.5635827,0.0121951215,0.5848069,0.4079096,0.3378895,0.4566382,0.58401597,0.57945776,0.5378259,0.61602765,0.47911856,0.36424658,0.65956694,0.5254101,0.6698015,0.65893555,0.57191974,0.48574534,0.48259476,0.6411487,0.13845958,0.36376792,0.44524398,0.5764397,0.5412013,0.6193634,0.42989165,0.5735373,0.036585364,0.6461534,0.48627922,0.57540816,0.54322386,0.2453583,0.5898753,0.46904483,0.34464094,0.53236985,0.5681052,0.40243903,0.5123201,0.56226945,0.53970456,0.45941612,0.62328386,0.5473091,0.3330581,0.5108035,0.7296985,0.24581476,0.5033141,0.48451963,0.48334846,0.52430236,0.6426613,0.39695048,0.5503809,0.4660393,0.57315415,0.40425497,0.65746033,0.09756097,0.63049513,0.6280345,0.45763892,0.48997182,0.5540602,0.54855174,0.5320439,0.28718472,0.4187369,0.5994736,0.26061383,0.32267058,0.5613681,0.49088305,0.51651543,0.48360375,0.29005063,0.5150639,0.5666453,0.49196166,0.53750974,0.39741626,0.55505604,0.59756786,0.56287724,0.63503367,0.6367242,0.58203167,0.5606279,0.45060167,0.45173228,0.48787695,0.5024883,DJ03,4,-0.1,4.75,Excelente,Negativo
0.56886566,0.45082736,0.5935948,0.5700944,0.43210664,0.61726594,0.011904762,0.39140922,0.4423028,0.16596764,0.4566382,0.567145,0.5909941,0.5422473,0.55916315,0.47757798,0.3150864,0.562781,0.31936204,0.6714554,0.1866876,0.5725098,0.47303775,0.48159838,0.36910722,0.14761272,0.39108244,0.39463976,0.5130778,0.56384456,0.55917263,0.53442824,0.48729393,0.071428575,0.61325645,0.6325442,0.23115627,0.5428148,0.17582984,0.5964376,0.36210975,0.46115816,0.43234143,0.59475833,0.41666666,0.53641796,0.5622162,0.5200246,0.34886345,0.32846713,0.48822063,0.38369688,0.423862,0.48610467,0.30440807,0.4835613,0.36218223,0.4793827,0.39935362,0.57873434,0.5157498,0.6801752,0.4896757,0.6258759,0.5896768,0.5872934,0.023809524,0.27237082,0.58765554,0.38322195,0.53145605,0.523921,0.5889111,0.5457566,0.40477496,0.47963515,0.57788247,0.70380205,0.31133267,0.5704863,0.3993822,0.5160402,0.4935085,0.25122765,0.52275044,0.5720089,0.48000184,0.5615589,0.50539637,0.46420547,0.1436545,0.5724645,0.622388,0.4944968,0.35484114,0.73077416,0.3039256,0.44306946,0.52159065,0.48721462,DJ03,4,-0.1,4.75,Excelente,Negativo
0.70456195,0.44816846,0.4763299,0.5301047,0.5787802,0.6918346,0.018018018,0.6148697,0.45915654,0.7476123,0.41782236,0.57622385,0.48110253,0.5412375,0.36560714,0.51006615,0.67690957,0.69331926,0.66977346,0.03931461,0.65439373,0.50255543,0.48274237,0.50352895,0.38946077,0.65747553,0.4907655,0.39916417,0.4569637,0.53341436,0.66407007,0.6127647,0.5376007,0.10810811,0.64788073,0.5478658,0.67569095,0.51404697,0.62192,0.56998545,0.51625544,0.66231984,0.48396546,0.45850927,0.44144145,0.43688616,0.61106056,0.5742237,0.68458754,0.6230614,0.48051608,0.34087834,0.45605016,0.6152194,0.61648834,0.59866476,0.4558078,0.48618612,0.523445,0.64504063,0.5606403,0.41036627,0.4790855,0.62964505,0.6685015,0.59483,0.09009009,0.6841796,0.64988846,0.50872636,0.50547636,0.49662104,0.5866297,0.5205319,0.36260387,0.40962687,0.54418653,0.7688093,0.423681,0.5594737,0.48138595,0.5126103,0.4694044,0.32511124,0.6615241,0.5024897,0.55554456,0.47411054,0.61988467,0.5576833,0.69711965,0.5225607,0.45371333,0.6989127,0.6314597,0.34379783,0.3182441,0.44703203,0.44509333,0.558746,DJ03,4,-0.1,4.75,Excelente,Negativo
0.70371425,0.44860184,0.50355005,0.5372327,0.6177721,0.64668125,0.023809524,0.6265398,0.4548637,0.75747794,0.37999856,0.5763286,0.45630196,0.54121786,0.36780187,0.51788265,0.67232966,0.6885936,0.66984135,0.041473113,0.6572367,0.48234332,0.48194164,0.50963587,0.45650938,0.6579044,0.6399769,0.5528827,0.48041517,0.4542904,0.6253785,0.6160794,0.57589024,0.0952381,0.5566046,0.48438722,0.67961895,0.5175884,0.62186885,0.5694261,0.54728466,0.6538642,0.6052048,0.4713157,0.39285713,0.34334955,0.60759795,0.6306281,0.57043976,0.6234567,0.5119263,0.6742178,0.49129426,0.5166624,0.61652315,0.6662335,0.4932844,0.48603177,0.58467716,0.6413553,0.5903866,0.4103101,0.41148862,0.51262206,0.5024703,0.52725726,0.0952381,0.6854523,0.61755383,0.6472841,0.5145841,0.5503993,0.6180664,0.52021134,0.31325653,0.36976063,0.54526865,0.54318935,0.37274593,0.55960196,0.5133423,0.5141537,0.55683297,0.5040741,0.6566381,0.48352376,0.67509156,0.4743419,0.5003466,0.7137837,0.70177627,0.5082925,0.39697784,0.71570235,0.6436225,0.3319211,0.3586731,0.60978806,0.34284976,0.5357536,DJ03,4,-0.1,4.75,Excelente,Negativo
0.3145063,0.44356275,0.61989367,0.42349535,0.5812191,0.624023,0.02247191,0.642169,0.5077743,0.74905664,0.6491469,0.5768923,0.41197646,0.5411068,0.6666231,0.5084275,0.4480224,0.30336958,0.6317902,0.29163358,0.54881036,0.020510187,0.49190596,0.50394374,0.84962046,0.6098233,0.5712562,0.37848344,0.17310853,0.5720547,0.16150348,0.33086598,0.75292987,0.08988764,0.5462124,0.2990232,0.48701745,0.49775672,0.61685085,0.4767124,0.8104394,0.7056003,0.4246331,0.20274322,0.33707866,0.52412,0.6199669,0.37002403,0.42204237,0.60867804,0.509362,0.45830053,0.44611457,0.10932734,0.6141118,0.5300429,0.7969135,0.47992313,0.687492,0.6057822,0.75590664,0.41613612,0.7112386,0.6384742,0.7651454,0.4902054,0.07865169,0.6258736,0.33311778,0.76561403,0.5456896,0.4152699,0.2486101,0.5045563,0.32054046,0.4729828,0.31253904,0.4975789,0.5663128,0.5653917,0.51864564,0.5183942,0.2765057,0.8420015,0.6758656,0.5486016,0.71632254,0.5328597,0.82108974,0.6593818,0.69586426,0.51713014,0.5248114,0.15126075,0.67061913,0.29972652,0.8209041,0.38138032,0.35394955,0.40186295,DJ04,3,0.0,2.5,Regular,Negativo
0.50961244,0.4424374,0.6069992,0.39037317,0.44050097,0.5112669,0.015873017,0.3716033,0.92757577,0.3730571,0.7172704,0.55495346,0.58566713,0.5427749,0.59691715,0.47945562,0.19840084,0.66637003,0.6141016,0.66059446,0.5073236,0.54621017,0.48853418,0.4828887,0.9187423,0.15684885,0.51187325,0.49033618,0.24839981,0.6196941,0.6278729,0.25251487,0.75807893,0.08730159,0.667349,0.17595859,0.6388694,0.5336989,0.4365252,0.55350465,0.83697695,0.54624313,0.52607006,0.447905,0.42063493,0.6200109,0.5958177,0.3198496,0.43620577,0.47864538,0.5583118,0.8261111,0.5468864,0.7079708,0.26156685,0.451353,0.84596163,0.48079115,0.7634726,0.6473901,0.7064154,0.95399153,0.7512909,0.64269835,0.79829484,0.6601739,0.103174604,0.3601997,0.6394258,0.7485613,0.50457156,0.1937636,0.14687686,0.5207448,0.32926586,0.4292511,0.5489992,0.3711398,0.3312077,0.56862676,0.5117973,0.5171287,0.21697128,0.7131225,0.6114049,0.56931275,0.7843299,0.5216054,0.83576584,0.50353163,0.2329328,0.567982,0.6144635,0.62638134,0.37709776,0.9342034,0.8424297,0.36810073,0.4858421,0.46010783,DJ04,3,0.0,2.5,Regular,Negativo
0.4992813,0.44240463,0.6276519,0.3900814,0.43787003,0.38208404,0.024096385,0.34350264,0.97330976,0.3187966,0.7172704,0.55446607,0.586961,0.54278845,0.6022667,0.47892103,0.24181695,0.6453426,0.60904133,0.6601278,0.47398418,0.54777193,0.49299553,0.48249674,0.84019375,0.16908191,0.53650624,0.68323934,0.31740534,0.7299416,0.6273364,0.26406142,0.746017,0.13253012,0.6675738,0.3788546,0.6208093,0.5352775,0.44144565,0.5505797,0.71058846,0.5387822,0.50222844,0.45076895,0.39759037,0.6594374,0.59531015,0.32840127,0.43937168,0.46980292,0.5663519,0.48801225,0.55092716,0.718486,0.31756362,0.3859763,0.7725249,0.4802529,0.59851503,0.6374627,0.70089376,0.98264366,0.7138263,0.72578955,0.81294274,0.6551909,0.09638554,0.3233093,0.63190436,0.7458374,0.5078186,0.13994157,0.25851345,0.5200235,0.32361066,0.4349241,0.54701644,0.62809885,0.32990238,0.56923443,0.51919866,0.51766485,0.21943821,0.43539733,0.60250825,0.57045037,0.7428737,0.5246367,0.80579835,0.46755993,0.20113392,0.569569,0.61901146,0.6097229,0.3627957,0.9826721,0.7613317,0.37294292,0.50107443,0.4503033,DJ04,3,0.0,2.5,Regular,Negativo
0.49345213,0.4423699,0.6431575,0.38851666,0.43546307,0.6004384,0.02586207,0.30701095,0.97197515,0.26007175,0.6841968,0.55173093,0.5885745,0.54285794,0.60515887,0.47843432,0.2850762,0.6634642,0.6162243,0.6599192,0.45285198,0.55210114,0.49028742,0.48212826,0.89902365,0.19409122,0.24397802,0.54405254,0.19464521,0.7165314,0.64896023,0.3746563,0.85966945,0.094827585,0.6617331,0.12193136,0.61934835,0.5366072,0.44356593,0.5496443,0.8780816,0.53718543,0.5842766,0.46561435,0.4224138,0.606507,0.5990827,0.33868003,0.45855266,0.46339834,0.5738629,0.0871813,0.5351965,0.7343237,0.33773622,0.46988374,0.8727865,0.48007542,0.8064234,0.6232924,0.6900286,0.9808073,0.7408584,0.78394127,0.87056696,0.66822714,0.060344826,0.3252603,0.6449517,0.7932091,0.5061885,0.52299833,0.1321133,0.5204573,0.31244898,0.44523764,0.55130273,0.6677611,0.32902837,0.56962645,0.519503,0.5177647,0.27982926,0.7368846,0.59368545,0.5710512,0.822546,0.52185774,0.88523185,0.44089228,0.20552352,0.57043844,0.62124276,0.63506484,0.31533626,0.9911246,0.9103554,0.36717987,0.6681417,0.4582902,DJ04,3,0.0,2.5,Regular,Negativo
0.4467781,0.4421803,0.60702884,0.379706,0.4388465,0.4993638,0.04597701,0.38304037,0.99365336,0.34032774,0.7172704,0.55342185,0.58651656,0.5428162,0.62556976,0.47914088,0.178435,0.65258205,0.6234096,0.6597927,0.48322102,0.54651606,0.49887222,0.48266533,0.9379349,0.16529508,0.15255137,0.66082674,0.19512728,0.7335396,0.6170476,0.40677238,0.90087026,0.06896552,0.5957413,0.03488124,0.6302829,0.53778416,0.44482842,0.5478287,0.918009,0.5309735,0.7031958,0.4435311,0.4597701,0.5399383,0.59184515,0.3389016,0.4879586,0.48173448,0.5646394,0.27451226,0.5726047,0.7026145,0.28421307,0.5271975,0.907118,0.48061302,0.8871937,0.6129263,0.81971556,0.99572045,0.74803656,0.7701687,0.8054425,0.65243083,0.06896552,0.35495698,0.6167939,0.84285337,0.51079816,0.27560475,0.06800346,0.5213188,0.32361448,0.4574532,0.5986321,0.29825038,0.32847777,0.5688896,0.5277271,0.51397866,0.21412349,0.789762,0.5845964,0.5698879,0.82631725,0.5190706,0.8786184,0.5928689,0.19794784,0.56791615,0.6171101,0.6509202,0.35617957,0.99589115,0.9200184,0.3690851,0.69543016,0.5827829,DJ04,3,0.0,2.5,Regular,Negativo
0.4452724,0.44237724,0.6087443,0.38746747,0.44123316,0.49669704,0.011494253,0.41717824,0.9995673,0.38686198,0.7172704,0.55182046,0.586125,0.5428558,0.6261584,0.47964472,0.14442907,0.629233,0.63913506,0.66006887,0.4864257,0.53872603,0.50832415,0.4830657,0.9191219,0.18858936,0.40557748,0.4218389,0.36716223,0.5852585,0.5949957,0.3294046,0.7077847,0.09195402,0.56982946,0.10226292,0.6376431,0.5363489,0.4420494,0.5198483,0.8262317,0.55578184,0.518708,0.46375352,0.3908046,0.61335105,0.5912713,0.3234799,0.41269428,0.49414405,0.5729783,0.59022105,0.61333245,0.6880178,0.31114033,0.45577392,0.83800834,0.48031044,0.81740886,0.60924536,0.75926524,0.9997615,0.7473037,0.5944594,0.8157147,0.63208455,0.04597701,0.36509702,0.5912756,0.64441365,0.516814,0.06325789,0.11247925,0.5185216,0.34480363,0.45094773,0.5317691,0.41778082,0.34725016,0.5693705,0.57893014,0.51742405,0.14005281,0.5455288,0.5955092,0.5698146,0.6398361,0.5191983,0.8187367,0.63131106,0.20233959,0.5677652,0.60931957,0.642873,0.42628422,0.998851,0.76872575,0.36946508,0.5276063,0.44007215,DJ04,3,0.0,2.5,Regular,Negativo
0.45218417,0.44234148,0.6373762,0.38648736,0.43853438,0.47792605,0.025423728,0.37891614,0.99987674,0.33012536,0.7172704,0.5499906,0.587683,0.54289716,0.62342435,0.47906962,0.19424368,0.63742673,0.63154894,0.65994245,0.47207814,0.53684455,0.51111704,0.48266128,0.72294927,0.20454443,0.6403061,0.34016386,0.41475376,0.6062405,0.6403448,0.27919653,0.44163942,0.059322033,0.60958886,0.60073054,0.6358764,0.53562564,0.44333217,0.5285909,0.53423893,0.5542372,0.40572912,0.47275096,0.47457626,0.70461833,0.5926244,0.3063382,0.39536744,0.474883,0.61203504,0.56683356,0.6447836,0.6982644,0.3230434,0.35394344,0.66163427,0.4802107,0.4326645,0.6199936,0.51394373,0.99993086,0.74210155,0.61151314,0.7775406,0.6447614,0.033898305,0.39367685,0.60871816,0.5313547,0.51365453,0.13066645,0.3258734,0.51922125,0.3212182,0.44342571,0.5428531,0.70023745,0.33901963,0.5696029,0.6329324,0.5173712,0.13613325,0.46551937,0.6003282,0.57043374,0.52042264,0.52076006,0.73911625,0.58148277,0.17328651,0.5689394,0.61333317,0.676107,0.4358449,0.99946815,0.5269921,0.37162077,0.39356026,0.45187512,DJ04,3,0.0,2.5,Regular,Negativo
0.462433,0.4422594,0.6109467,0.38195235,0.43675318,0.433176,0.044444446,0.3416189,0.9999515,0.28726774,0.6491469,0.55238116,0.58783764,0.5428423,0.6192132,0.47870064,0.22845122,0.61253905,0.6245897,0.6600695,0.5037158,0.5337028,0.5180349,0.4823932,0.72731596,0.17347418,0.65493864,0.24673477,0.4351816,0.5026597,0.6759624,0.39697522,0.3368265,0.07777778,0.6470829,0.4084078,0.6453375,0.5362066,0.44204274,0.5466123,0.64122254,0.59765404,0.47289312,0.45320034,0.34444445,0.56283605,0.59490716,0.3966415,0.41018376,0.4777676,0.6325956,0.4175543,0.6511759,0.72707796,0.29170343,0.46718597,0.6893414,0.48050812,0.582275,0.55801946,0.6515599,0.99997556,0.6468461,0.46091536,0.7122519,0.6653096,0.022222223,0.4288389,0.63575655,0.44689173,0.50363535,0.44593236,0.3482645,0.51695406,0.33492532,0.45326164,0.5495925,0.5840689,0.34130016,0.5691172,0.62313825,0.5158723,0.29239124,0.7167537,0.5964901,0.5704409,0.4425969,0.51887393,0.71059644,0.30337262,0.24569209,0.56908345,0.6203708,0.63516676,0.44628742,0.99956435,0.65303874,0.40124753,0.42847407,0.50120646,DJ04,3,0.0,2.5,Regular,Negativo
0.458396,0.44222558,0.60109687,0.3812261,0.43584013,0.5150302,0.025641026,0.32977217,0.99984276,0.26609114,0.6491469,0.5569538,0.5871071,0.54271525,0.6208952,0.4785442,0.2433821,0.6566933,0.61403185,0.65995014,0.49399856,0.53824687,0.519272,0.4822338,0.7912328,0.13396469,0.7132354,0.3224937,0.33943832,0.60982335,0.66452414,0.2712355,0.43178767,0.115384616,0.64924526,0.5377365,0.6227896,0.5387932,0.44325435,0.5560833,0.543503,0.50097585,0.45328107,0.42016435,0.41025642,0.5993468,0.58978474,0.40739635,0.4563028,0.48978975,0.6052252,0.34583023,0.6213669,0.74425656,0.26379555,0.47754547,0.61244893,0.4808837,0.52119994,0.62295926,0.7194923,0.9999114,0.67499673,0.6325458,0.88931406,0.66641873,0.06410257,0.38847953,0.6363043,0.5882633,0.50007373,0.65824974,0.39796728,0.5220476,0.31772092,0.4402277,0.5838445,0.8529163,0.33653986,0.5682905,0.59052604,0.5145045,0.2819137,0.78694636,0.57561827,0.5702535,0.57061946,0.5208215,0.8138925,0.48320538,0.1846552,0.5687126,0.6265974,0.6756375,0.42004496,0.9994977,0.60440165,0.38976693,0.20693542,0.56070375,DJ04,3,0.0,2.5,Regular,Negativo
0.3966718,0.44234324,0.64294124,0.38794497,0.43351597,0.5341426,0.007874016,0.33282304,0.9993575,0.20298025,0.57434994,0.554574,0.58891815,0.5427855,0.64335155,0.47801226,0.25852802,0.6275213,0.62123185,0.6597038,0.44470268,0.5454369,0.50843775,0.48186016,0.72498226,0.17166953,0.49610683,0.59469694,0.4048955,0.6800509,0.6396769,0.3771555,0.7226454,0.09448819,0.6168139,0.44821396,0.602498,0.5396794,0.4457063,0.5329676,0.5894779,0.52863693,0.52109194,0.44713604,0.42519686,0.5598622,0.58312917,0.44574928,0.41802332,0.48517033,0.60118663,0.28568497,0.6100299,0.7386979,0.2781207,0.47350234,0.6438217,0.48073032,0.55703485,0.5841365,0.57092977,0.9995757,0.5942069,0.7221841,0.7540153,0.66477066,0.08661418,0.33564642,0.6219303,0.7050818,0.5119787,0.85197514,0.42206743,0.52822846,0.30555493,0.43137988,0.55075413,0.65782166,0.332666,0.56868744,0.5931956,0.51764107,0.48009652,0.7753215,0.56663054,0.57076913,0.6608714,0.52444875,0.71446383,0.4685583,0.1502366,0.56886256,0.6281723,0.6304704,0.37949562,0.9995865,0.68895954,0.416674,0.43887648,0.4583507,DJ04,3,0.0,2.5,Regular,Negativo
0.48827365,0.46104184,0.52789843,0.6380648,0.43770805,0.6362649,0.014084507,0.57127094,0.40911457,0.3155597,0.57434994,0.583308,0.5811348,0.53847617,0.60765654,0.4789609,0.39225334,0.6490383,0.52983904,0.66932786,0.65317535,0.5716598,0.48447892,0.4824491,0.8684104,0.15571657,0.21400946,0.5817875,0.2910913,0.5515711,0.6156622,0.48607004,0.859122,0.04225352,0.66774774,0.092773035,0.5754833,0.5424131,0.26249364,0.5858416,0.89612776,0.35075888,0.6166372,0.5680101,0.5492958,0.42744043,0.5535753,0.43691695,0.57912856,0.61838317,0.5437226,0.28707486,0.51056784,0.73839486,0.24386865,0.5881741,0.8715026,0.48356897,0.8265854,0.653579,0.6915425,0.5451796,0.63418496,0.6212038,0.8835805,0.65219563,0.07042254,0.6103662,0.62613726,0.78210026,0.48608738,0.4649335,0.20067953,0.53345245,0.29154205,0.42667848,0.7039087,0.7686437,0.32587808,0.5619302,0.46721688,0.50828606,0.42706284,0.7990398,0.5297542,0.5669557,0.75561655,0.53772825,0.8986191,0.5242929,0.5856567,0.5638689,0.63482994,0.61720693,0.5728919,0.55777735,0.89490235,0.40159228,0.6552547,0.7264975,DJ04,3,0.0,2.5,Regular,Negativo
0.4698796,0.46263498,0.58758444,0.64387447,0.43870428,0.63369983,0.036144577,0.5848069,0.4079096,0.3378895,0.49598783,0.58401597,0.57945776,0.5378259,0.61602765,0.47911856,0.36424658,0.65956694,0.5254101,0.6698015,0.65893555,0.57191974,0.48574534,0.48259476,0.66770273,0.13845958,0.53616184,0.34948814,0.36128893,0.49601614,0.6193634,0.45296904,0.5937488,0.060240965,0.6461534,0.4234128,0.57540816,0.54322386,0.2453583,0.5898753,0.6840725,0.34464094,0.47363842,0.5681052,0.5301205,0.44304183,0.56226945,0.48946843,0.45941612,0.62328386,0.5473091,0.4403795,0.5108035,0.7296985,0.24581476,0.5574292,0.6587786,0.48334846,0.57841307,0.6426613,0.6959698,0.5503809,0.54347396,0.5553016,0.61899734,0.65746033,0.060240965,0.63049513,0.6280345,0.5960105,0.48997182,0.19844836,0.46061003,0.5320439,0.28718472,0.4187369,0.5994736,0.5048087,0.32267058,0.5613681,0.49088305,0.51651543,0.30594045,0.3880963,0.5150639,0.5666453,0.6511466,0.53750974,0.6906101,0.55505604,0.59756786,0.56287724,0.63503367,0.6367242,0.58203167,0.5606279,0.5715646,0.42980596,0.4160928,0.5024883,DJ04,3,0.0,2.5,Regular,Negativo
