Gamma_F3-D-Theta_PZ,Gamma_FP1-D-Theta_PZ,surprise,Alpha_F4-M-Fatigue,Load-D-Fatigue,Fatigue-D-Load,Alpha_FP2-M-Fatigue,Theta_PZ,Theta_PZ-L,Fatigue-D-Theta_F3,LowBeta_C3-M-Theta_PZ,HRV_PIP-D-HRV_C1d,Theta_FP2-M-Fatigue,happy,HRV_MeanNN-D-HRV_CVI,HRV_MeanNN,LowBeta_C4-D-HighBeta_PZ,Alpha_PZ-D-Fatigue,Theta_FP1-M-Fatigue,HighBeta_PZ-D-HighBeta_F3,Fatigue-D-Alpha_PZ,LowBeta_PZ-D-HighBeta_PZ,HRV_MeanNN-D-HRV_pNN20,LowBeta_F3-D-HighBeta_F3,LowBeta_FP1-D-Theta_PZ,Gamma_F3-D-Theta_F3,Theta_FP2-D-Theta_C4,HRV_MedianNN-M-HRV_PIP,HRV_LnHF-M-HRV_SampEn,Alpha_C4-M-Load,HRV_PIP-M-HRV_Cd,Alpha_FP1-M-Load,HRV_PSS-M-HRV_Cd,sdnn-D-hr_mad,angry,LowBeta_FP2-M-Theta_PZ,neutral,Gamma_F3-M-Theta_PZ,HRV_CVNN-D-HRV_SD2a,HRV_PIP-D-HRV_PI,bpm-M-HRV_PAS,HRV_MedianNN,ibi-D-HRV_PAS,Alpha_C3-M-Load,bpm-M-HRV_CVI,sad,Load-D-Alpha_F4,Alpha_PZ-M-Alpha_FP2,breathingrate-D-HRV_HTI,Fatigue-M-Load,HRV_SampEn,Fatigue-D-Alpha_C3,bpm-M-HRV_ApEn,HighBeta_C3-D-LowBeta_F3,HRV_PIP,HighBeta_PZ-D-LowBeta_F3,HRV_PSS,Alpha_FP2-M-Theta_PZ,HRV_MeanNN-M-HRV_PIP,Theta_F4-M-Fatigue,sdnn-D-HRV_pNN50,Alpha_C4-M-Gamma_FP1,Alpha_PZ-M-Load,HRV_MeanNN-D-HRV_MedianNN,bpm-D-HRV_PIP,Fatigue-D-Alpha_C4,HighBeta_PZ-D-HighBeta_C3,Theta_F3-M-Load,Alpha_C4-D-Load,HRV_HF-D-HRV_SampEn,bpm,Alpha_C4-D-Theta_C3,HighBeta_FP2-D-Gamma_F4,Theta_C4-D-Alpha_FP1,bpm-M-HRV_pNN20,Alpha_C4-M-Fatigue,Alpha_C4-M-Gamma_F3,fear,Gamma_F3-D-Theta_C3,bpm-M-HRV_C2d,LowBeta_C4-D-HighBeta_C4,Gamma_F3-D-Theta_C4,HRV_HTI-M-HRV_CMSE,HRV_MadNN-D-HRV_pNN50,HRV_RMSSD-D-HRV_SDSD,Alpha_C4-M-Theta_FP2,bpm-M-HRV_DFA,bpm-M-HRV_MSE,HRV_SDNN-D-HRV_SD2a,HRV_Cd,Gamma_F4-D-Alpha_FP2,HRV_HTI-M-HRV_PAS,Gamma_C4,LowBeta_C4-D-HighBeta_F4,Alpha_F4-M-Gamma_F3,Fatigue-D-Theta_FP1,HRV_SD1SD2-M-HRV_PIP,Alpha_C4-D-Alpha_C3,HRV_PIP-M-HRV_ApEn,Alpha_FP2-I,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.47498706,0.4697717,0.024096385,0.48144257,0.5939017,0.5727605,0.43823692,0.5721321,0.51823366,0.6104139,0.4643461,0.76842785,0.40330443,0.04819277,0.46313336,0.28439075,0.6019182,0.5663996,0.4914738,0.48630294,0.58399296,0.48773572,0.54730046,0.5184247,0.48528868,0.41527775,0.41404474,0.45657367,0.75802946,0.6675999,0.69002175,0.55044276,0.6854187,0.41770118,0.04819277,0.4490941,0.5180723,0.47815967,0.75222063,0.6927,0.5729903,0.37999856,0.5100113,0.60512817,0.61758024,0.30120483,0.5968271,0.52469397,0.64719695,0.59462374,0.33009213,0.6122401,0.5901648,0.41228592,0.704753,0.48354024,0.73852944,0.52172756,0.3563297,0.4730793,0.5898078,0.46856058,0.61401737,0.33901036,0.6940818,0.533307,0.58970666,0.5628767,0.586145,0.74106675,0.72535264,0.6756558,0.49373692,0.7433456,0.5622558,0.6332201,0.47688597,0.060240965,0.36726353,0.75908613,0.3822623,0.48412982,0.3543275,0.31463587,0.67928904,0.5408854,0.8127058,0.59286517,0.6665826,0.52703416,0.32781002,0.28872886,0.30657473,0.59378225,0.4882699,0.6644552,0.6476378,0.7058851,0.42476344,0.6840556,DJ01,1,0.7,2.75,Regular,Positivo
0.47599843,0.4701291,0.024193548,0.50186354,0.59378356,0.573166,0.47519544,0.5784477,0.53471047,0.6034442,0.46233743,8.166836e-07,0.41934773,0.05645161,0.5767319,0.24998882,0.59642273,0.5661839,0.49764588,0.48628697,0.5859917,0.4954994,0.5373732,0.5160398,0.48587242,0.42290398,0.42252302,0.5230739,0.8783354,0.66816276,0.99980694,0.55393887,0.9999857,0.6528675,0.09677419,0.44409418,0.4919355,0.47742715,0.7331421,0.74061537,0.68987113,0.4566382,0.36066613,0.6075835,0.29744202,0.2580645,0.5965919,0.52627385,0.44436082,0.594719,0.6490813,0.6024597,0.5105852,0.418481,0.664752,0.48541504,0.42281073,0.52427274,0.28538305,0.48216167,0.4122284,0.46812397,0.61384773,0.118970774,0.48507866,0.5325205,0.5840329,0.5638373,0.5862331,0.8615321,0.5529929,0.67134637,0.4959941,0.72688204,0.3215399,0.6340462,0.4767891,0.07258064,0.3724544,0.9621322,0.37244013,0.48342487,0.77737707,0.1720888,0.19151899,0.5419809,0.5357284,0.6999843,0.53457785,0.9999994,0.33372408,0.7348482,0.30305448,0.56018513,0.48793066,0.6637656,0.4895875,0.6948583,0.5299723,0.6736968,DJ01,1,0.7,2.75,Regular,Positivo
0.47316062,0.46838072,0.036144577,0.3274874,0.5921296,0.57853,0.2389251,0.5576331,0.48363122,0.61565435,0.4688415,0.65003234,0.24420151,0.04819277,0.4875433,0.30484343,0.62276906,0.55945325,0.42815655,0.47778118,0.62350947,0.49655238,0.595624,0.5150554,0.48419046,0.41294357,0.33692238,0.43882793,0.6331371,0.660112,0.83836275,0.5324333,0.7875978,0.6776402,0.060240965,0.46086934,0.5060241,0.4799105,0.7164001,0.53669524,0.6721011,0.37999856,0.3886118,0.5695636,0.4866205,0.27710843,0.5978724,0.49517614,0.65349305,0.5944046,0.3728165,0.67341745,0.41022193,0.42785984,0.67497027,0.47818118,0.4451012,0.5066916,0.36177868,0.39559028,0.54067963,0.470603,0.5945916,0.39030558,0.56927717,0.55747074,0.56154805,0.5617501,0.58472544,0.65753907,0.621948,0.67071426,0.4928135,0.77953595,0.40024626,0.62640315,0.47812346,0.072289154,0.36433157,0.76646036,0.38243255,0.48388502,0.65727675,0.24333876,0.49641135,0.52320224,0.7634065,0.5251024,0.6008655,0.86379856,0.3014406,0.53464836,0.3075906,0.63648635,0.4912541,0.67556053,0.37476,0.7648889,0.3151382,0.719558,DJ01,1,0.7,2.75,Regular,Positivo
0.47505558,0.47093812,0.020618556,0.34090278,0.5925485,0.57722384,0.24194826,0.5716438,0.5169972,0.59870154,0.46444076,0.6074859,0.23654501,0.0927835,0.5874976,0.439277,0.60174656,0.56710535,0.42029536,0.48923004,0.5768396,0.49258077,0.71124035,0.5174949,0.48540744,0.42802787,0.34818554,0.5456709,0.55770254,0.66887635,0.5665264,0.5335862,0.35291025,0.6444116,0.082474224,0.45247036,0.48453608,0.4783182,0.4619077,0.46073508,0.6766096,0.49598783,0.381732,0.6023366,0.3846406,0.2371134,0.59779555,0.51524764,0.54972154,0.59432924,0.2526392,0.61858916,0.30757797,0.42857105,0.62206155,0.4870356,0.36138728,0.5109223,0.49170944,0.39144522,0.52763385,0.4683791,0.6147404,0.3883532,0.43935564,0.5211192,0.57280886,0.56353825,0.5872625,0.49758068,0.49923682,0.67851686,0.4946633,0.7728818,0.26615253,0.6362085,0.47646,0.082474224,0.36851582,0.46354112,0.393245,0.4815873,0.40871775,0.1915459,0.45331284,0.53182054,0.55606127,0.27456298,0.25586894,0.43113995,0.3017892,0.6287258,0.31623688,0.61625314,0.49090087,0.6758252,0.32848117,0.7239444,0.30186456,0.71862715,DJ01,1,0.7,2.75,Regular,Positivo
0.4759143,0.47634062,0.016528925,0.47759396,0.5946166,0.57023865,0.43458945,0.5764534,0.5294083,0.5914807,0.46322468,0.59799165,0.36875388,0.024793388,0.6086228,0.49500173,0.6405331,0.5677576,0.4733739,0.47298416,0.569254,0.5232573,0.72670346,0.5152419,0.48580143,0.42898107,0.40247598,0.5433204,0.646267,0.66920227,0.6318633,0.5508626,0.6334262,0.6786397,0.024793388,0.44796634,0.5289256,0.4778219,0.52654225,0.60577756,0.5332759,0.49598783,0.5464114,0.60491645,0.2791859,0.29752067,0.59669876,0.52663416,0.6242015,0.59411806,0.28091702,0.60495555,0.14881597,0.4112965,0.617451,0.47351372,0.63264513,0.522932,0.55471003,0.4586069,0.41218275,0.4698133,0.6157542,0.52063894,0.286812,0.5150274,0.5773811,0.5638339,0.58705866,0.62101513,0.36672267,0.67571,0.50080514,0.7411687,0.17704932,0.634409,0.47651663,0.10743801,0.3717028,0.39803803,0.3908264,0.48530373,0.2974621,0.23899823,0.44154662,0.5413108,0.37527075,0.19702111,0.4932136,0.5590467,0.34256053,0.5110823,0.3173856,0.70076174,0.48821905,0.6645333,0.4938849,0.71438205,0.20648885,0.68088716,DJ01,1,0.7,2.75,Regular,Positivo
0.47428653,0.4701284,0.024096385,0.49068013,0.5957579,0.5659549,0.45690334,0.56150573,0.4924631,0.60293174,0.46858597,0.73521346,0.41934377,0.024096385,0.614225,0.48909327,0.77358896,0.5641006,0.48915562,0.4238263,0.60183597,0.610782,0.728643,0.5484358,0.48439547,0.4246073,0.42943588,0.62179285,0.70381385,0.66677374,0.71756923,0.55335706,0.6413886,0.6743792,0.012048192,0.4559876,0.5180723,0.48003665,0.568187,0.78658926,0.6301831,0.5353873,0.44634536,0.6027744,0.28081408,0.26506025,0.5966631,0.5222854,0.74899864,0.59449345,0.19170287,0.61943,0.13855346,0.28931618,0.6845217,0.4009744,0.5734362,0.5216965,0.5909246,0.48167813,0.32688624,0.4698805,0.6074617,0.39175007,0.26769364,0.53458333,0.64741564,0.56343114,0.58546984,0.6282911,0.3770496,0.6720004,0.4944391,0.7314616,0.17988576,0.6298817,0.47751102,0.15662651,0.37142828,0.48504698,0.39433816,0.4854077,0.1679872,0.16134363,0.4439772,0.5416942,0.19684456,0.14255697,0.5761723,0.62102205,0.34104633,0.5454345,0.32146183,0.6468087,0.48815915,0.6616748,0.49684954,0.7133264,0.2054639,0.6749075,DJ01,1,0.7,2.75,Regular,Positivo
0.47261313,0.47254786,0.03448276,0.26559532,0.59678614,0.56179017,0.1348283,0.49490622,0.37191266,0.61333895,0.5032413,0.70162106,0.1432947,0.06896552,0.5516384,0.3988299,0.99551004,0.56002414,0.35468015,0.3156413,0.6214933,0.91546667,0.6674572,0.7045374,0.4816265,0.43375695,0.33892792,0.52038753,0.72918254,0.6590995,0.78314734,0.52686864,0.6869663,0.728236,0.08045977,0.52877784,0.41379312,0.49632117,0.66329885,0.7497253,0.7113097,0.4566382,0.32386914,0.5638592,0.33518574,0.2413793,0.5976061,0.48268053,0.5472351,0.5912947,0.24024884,0.6584244,0.26207772,0.014998416,0.65988505,0.19303513,0.4118035,0.4893051,0.4681607,0.33461085,0.4084965,0.47746915,0.5761947,0.40427998,0.36787412,0.51367337,0.949212,0.5552049,0.5865016,0.6791557,0.45559248,0.6888169,0.48593253,0.7771195,0.23802246,0.6180159,0.48067775,0.16091955,0.36401466,0.6264604,0.39759856,0.49930054,0.6442984,0.23051447,0.46778727,0.52512795,0.6288198,0.3162657,0.63459927,0.78481853,0.32416427,0.70576227,0.3509285,0.91897285,0.49373347,0.66787547,0.44481808,0.76863444,0.30357257,0.72049916,DJ01,1,0.7,2.75,Regular,Positivo
0.47392666,0.47520682,0.014184397,0.3145616,0.59278196,0.5764783,0.18933009,0.53858286,0.44400254,0.60284376,0.4809784,0.5235164,0.16349351,0.035460994,0.62349975,0.60056186,0.96729106,0.56166494,0.36784428,0.33088797,0.61485326,0.7473711,0.7734136,0.59990776,0.48331612,0.43337697,0.3299519,0.58209294,0.49121332,0.6588127,0.53776634,0.5258601,0.4843518,0.5792303,0.056737587,0.4853811,0.5248227,0.48546335,0.42842934,0.3958109,0.59136754,0.57434994,0.4911733,0.5799707,0.41207516,0.26241136,0.5974822,0.4955667,0.30152693,0.5920433,0.2449021,0.64488214,0.23761024,0.08107985,0.5071986,0.27768287,0.4124793,0.5026017,0.61563027,0.3472804,0.62610674,0.47469532,0.58689326,0.5505497,0.40636694,0.52605003,0.8452777,0.5584601,0.58691955,0.39724934,0.42798874,0.68208784,0.4949258,0.7763234,0.25030616,0.6239989,0.47891673,0.10638298,0.36575812,0.4523823,0.3885744,0.49059176,0.5666161,0.5397043,0.41318196,0.52428347,0.5966404,0.20479831,0.4916904,0.5555149,0.31896198,0.5962417,0.33098134,0.84937567,0.49189603,0.67332983,0.44289255,0.7489008,0.23827304,0.71824855,DJ01,1,0.7,2.75,Regular,Positivo
0.47521767,0.4843385,0.033333335,0.40934378,0.59615314,0.56438965,0.331233,0.5724645,0.51907843,0.5798305,0.46438327,0.74369305,0.31849486,0.08888889,0.57996047,0.4440944,0.6630022,0.56673867,0.44919792,0.45478988,0.5806792,0.53175235,0.7136714,0.52443975,0.48568863,0.43087506,0.3955993,0.55538666,0.43597475,0.6668828,0.7055945,0.54454017,0.797418,0.4915651,0.08888889,0.45575455,0.44444445,0.47824916,0.6078742,0.8137918,0.6551085,0.5353873,0.4133235,0.6025172,0.6697541,0.22222222,0.5972114,0.5196716,0.74281746,0.5936015,0.2823345,0.6071551,0.5710363,0.41102526,0.5486466,0.44906965,0.6500741,0.518487,0.45163968,0.4348243,0.5456278,0.47369936,0.6109581,0.29259825,0.76152486,0.517193,0.54390377,0.56394213,0.58649254,0.33199054,0.73693776,0.6762602,0.5042424,0.75623584,0.55703056,0.6294943,0.47691086,0.12222222,0.3674503,0.85347116,0.37794682,0.48377943,0.3873441,0.3629158,0.5186174,0.53805685,0.78128785,0.5250513,0.5835316,0.7757794,0.3422071,0.38093156,0.31476286,0.8402355,0.48911962,0.66440415,0.2485546,0.7149023,0.305645,0.6991099,DJ01,1,0.7,2.75,Regular,Positivo
0.47497517,0.48753247,0.022058824,0.41115093,0.59734356,0.55940586,0.33089715,0.5701388,0.51321924,0.5834902,0.46516326,0.76766175,0.31815314,0.073529415,0.71248883,0.64417094,0.68304884,0.56799054,0.4471242,0.448511,0.5662781,0.55380154,0.7061091,0.5244638,0.48559868,0.4239154,0.40294072,0.75445664,0.27292916,0.6676447,0.7085038,0.54583275,0.6045797,0.40225247,0.05882353,0.45980924,0.50735295,0.47859958,0.4720228,0.70369583,0.616318,0.6841968,0.4632125,0.6050498,0.30476537,0.24264705,0.59713787,0.52225167,0.72362304,0.5933731,0.66812366,0.59214675,0.40410417,0.40883803,0.6352722,0.44313744,0.440119,0.51869637,0.72842944,0.4350112,0.46702763,0.47489288,0.6138749,0.30627894,0.2704293,0.5087742,0.5385831,0.5632132,0.5866028,0.23852324,0.35876465,0.6759472,0.5060573,0.75200886,0.2911449,0.6288631,0.476845,0.09558824,0.36904788,0.5312799,0.38107583,0.48360792,0.52841586,0.4045339,0.40026665,0.5392206,0.61110824,0.45203,0.67290854,0.6777512,0.35277182,0.6067203,0.32022032,0.8791937,0.48897162,0.66188616,0.5057918,0.70649517,0.5919078,0.6966474,DJ01,3,0.2,4.25,Excelente,Positivo
0.4756918,0.4745313,0.011363637,0.44046268,0.5951605,0.56823885,0.37322465,0.57617825,0.528684,0.59316486,0.463102,0.63156885,0.38315555,0.09090909,0.7978383,0.76928884,0.60932064,0.5670025,0.48376098,0.4804566,0.5779449,0.4798177,0.75894237,0.51349723,0.4858582,0.42847288,0.41350076,0.83866066,0.32075134,0.6692294,0.73583066,0.5464764,0.80461407,0.18490246,0.056818184,0.4491614,0.47727272,0.47773787,0.39116722,0.69280857,0.39461622,0.8028918,0.64157456,0.60735583,0.17021056,0.20454545,0.5972082,0.52241266,0.39341637,0.59451455,0.7218612,0.5999597,0.20745236,0.4239484,0.5086585,0.48193577,0.5237268,0.5197757,0.80828935,0.46499455,0.64351153,0.46954173,0.6151588,0.20541483,0.13884586,0.52303016,0.5719813,0.5644276,0.5864402,0.46428788,0.18566936,0.6741129,0.49874234,0.7544108,0.18186404,0.633819,0.47664958,0.1590909,0.37123284,0.4085576,0.3732588,0.48315528,0.62083966,0.6102374,0.3626708,0.5411044,0.3109687,0.37640843,0.7881224,0.84924793,0.32457256,0.6227872,0.30888015,0.66345704,0.48888776,0.66385204,0.5283822,0.70180863,0.482192,0.696764,DJ01,3,0.2,4.25,Excelente,Positivo
0.47571823,0.47355837,0.025316456,0.4367346,0.5946302,0.5701899,0.36756384,0.5753469,0.5265064,0.6037982,0.46339518,0.43533474,0.37062037,0.07594936,0.7824593,0.7408584,0.6122489,0.5678217,0.47720152,0.48920023,0.5684501,0.49998745,0.79690176,0.52287847,0.48580685,0.41995463,0.40843976,0.8399016,0.5428911,0.6689393,0.6156627,0.5465305,0.6149087,0.33514827,0.07594936,0.45018372,0.49367088,0.4779427,0.42558473,0.38290706,0.41502967,0.8028918,0.6298283,0.60587883,0.14487472,0.17721519,0.59721124,0.5236712,0.20604733,0.59441507,0.5378508,0.60546416,0.1133249,0.42482775,0.5145279,0.48273724,0.4589719,0.5193185,0.7798614,0.45757598,0.49772817,0.46924582,0.6169528,0.14079878,0.12233467,0.5225299,0.5719058,0.563179,0.58662546,0.66036385,0.16971307,0.6773631,0.49598023,0.7520782,0.114443004,0.63406134,0.4766774,0.15189873,0.36831492,0.22456466,0.3844956,0.48334262,0.34989464,0.53912085,0.3725194,0.54043317,0.08323715,0.2629011,0.7811936,0.6759707,0.3221426,0.63912606,0.31047717,0.6557159,0.48900375,0.6653562,0.7463758,0.7084193,0.32279068,0.6979956,DJ01,3,0.2,4.25,Excelente,Positivo
0.47498706,0.4697717,0.007751938,0.48144257,0.5939017,0.5727605,0.43823692,0.5721321,0.51823366,0.6104139,0.4643461,0.5032968,0.40330443,0.03875969,0.8144517,0.7734344,0.6019182,0.5663996,0.4914738,0.48630294,0.58399296,0.48773572,0.73179114,0.5184247,0.48528868,0.41527775,0.41404474,0.8521329,0.33429995,0.6675999,0.44414398,0.55044276,0.4620537,0.58358705,0.12403101,0.4490941,0.503876,0.47815967,0.29938757,0.40440485,0.3934061,0.82668346,0.6422526,0.60512817,0.14954959,0.23255815,0.5968271,0.52469397,0.21520473,0.59462374,0.71590453,0.6122401,0.22073372,0.41228592,0.45332506,0.48354024,0.47562158,0.52172756,0.79481137,0.4730793,0.38451454,0.46856058,0.61401737,0.1303585,0.14309794,0.533307,0.58970666,0.5628767,0.586145,0.4919861,0.17537686,0.6756558,0.49373692,0.7433456,0.19861351,0.6332201,0.47688597,0.093023255,0.36726353,0.19031483,0.3822623,0.48412982,0.33591247,0.3666666,0.36039892,0.5408854,0.17515914,0.2705068,0.6390289,0.47314528,0.32781002,0.6024929,0.30657473,0.59378225,0.4882699,0.6644552,0.6160783,0.7058851,0.49724343,0.6840556,DJ01,3,0.2,4.25,Excelente,Positivo
0.47599843,0.4701291,0.010869565,0.50186354,0.59378356,0.573166,0.47519544,0.5784477,0.53471047,0.6034442,0.46233743,0.5535987,0.41934773,0.07608695,0.82353985,0.8117438,0.59642273,0.5661839,0.49764588,0.48628697,0.5859917,0.4954994,0.71736634,0.5160398,0.48587242,0.42290398,0.42252302,0.809863,0.54901534,0.66816276,0.760443,0.55393887,0.9028187,0.6305199,0.07608695,0.44409418,0.48913044,0.47742715,0.41661513,0.48962802,0.33412644,0.8028918,0.67332673,0.6075835,0.18979761,0.23913044,0.5965919,0.52627385,0.37423056,0.594719,0.6852236,0.6024597,0.24350978,0.418481,0.38368812,0.48541504,0.566352,0.52427274,0.81737334,0.48216167,0.5910025,0.46812397,0.61384773,0.35638487,0.17641382,0.5325205,0.5840329,0.5638373,0.5862331,0.76078725,0.18777342,0.67134637,0.4959941,0.72688204,0.2718231,0.6340462,0.4767891,0.10869565,0.3724544,0.50047064,0.37244013,0.48342487,0.5369883,0.5008619,0.34618202,0.5419809,0.05325579,0.29480648,0.88639235,0.9330584,0.33372408,0.19672339,0.30305448,0.56018513,0.48793066,0.6637656,0.59707725,0.6948583,0.48422614,0.6736968,DJ01,3,0.2,4.25,Excelente,Positivo
0.46410266,0.45681068,0.021052632,0.4572069,0.60421157,0.51957744,0.67432874,0.35543174,0.23541987,0.6874666,0.5335034,0.42948097,0.57870257,0.010526316,0.8284128,0.7379364,0.6689861,0.42940193,0.6310346,0.36809924,0.675599,0.33166918,0.65424913,0.52917564,0.47845897,0.48947966,0.4774821,0.81161636,0.2625823,0.6847088,0.42917842,0.57899946,0.56744874,0.2500685,0.094736844,0.5675469,0.50526315,0.5020841,0.4209618,0.33059266,0.16797987,0.82668346,0.7471306,0.6180304,0.11402799,0.2631579,0.59922135,0.479204,0.3931962,0.6014208,0.8424169,0.7120257,0.26348478,0.36172804,0.2788785,0.36380145,0.34816706,0.481314,0.6724207,0.3097236,0.27722436,0.48229226,0.6268847,0.077010855,0.19873583,0.6530803,0.49053916,0.57649577,0.44959405,0.5735586,0.17605639,0.651601,0.5342113,0.208502,0.22827715,0.64726263,0.48553678,0.10526316,0.34922084,0.28178412,0.34804377,0.45830762,0.51893073,0.5729879,0.37248307,0.46343076,0.056209117,0.6412295,0.76915175,0.70429325,0.33447045,0.34199166,0.3515911,0.71437067,0.50115025,0.6941094,0.5527565,0.7341176,0.48499233,0.6939509,DJ01,3,0.2,4.25,Excelente,Positivo
0.51034606,0.46584538,0.015037594,0.51862115,0.599434,0.5496137,0.5539649,0.4709011,0.3404499,0.7284829,0.49669865,0.46897027,0.2883449,0.060150377,0.7345817,0.6523663,0.6063852,0.52076286,0.0726976,0.44867325,0.6642711,0.57062167,0.7146473,0.43190363,0.48099548,0.3741708,0.43330508,0.7427023,0.34197217,0.68111914,0.49001217,0.51316583,0.48087174,0.49810234,0.05263158,0.5122682,0.48872182,0.60797095,0.40689042,0.44334865,0.4337023,0.7172704,0.6185292,0.6165031,0.28379607,0.33082706,0.5991507,0.48463225,0.5725309,0.6013317,0.73968077,0.7106092,0.3212573,0.44185886,0.49386957,0.5162193,0.4809122,0.45580044,0.67045134,0.3471554,0.47323516,0.49156877,0.6343136,0.22059521,0.3207993,0.6529629,0.59513223,0.5480411,0.47731674,0.5506713,0.35049012,0.70581156,0.53527015,0.78714865,0.28168786,0.64586216,0.5657135,0.05263158,0.3544856,0.34441328,0.33610183,0.48457816,0.36565968,0.5357527,0.39901432,0.29167947,0.31836337,0.53440785,0.5596416,0.4925619,0.29573855,0.48361143,0.3923946,0.7463206,0.55915964,0.7035662,0.56771016,0.71581566,0.4319995,0.7361864,DJ01,3,0.2,4.25,Excelente,Positivo
0.47350124,0.46951267,0.020618556,0.5614223,0.6057611,0.5066516,0.7018421,0.56206864,0.49377078,0.6919919,0.4671252,0.61845285,0.61233467,0.030927835,0.72175765,0.6606081,0.5616351,0.5320612,0.63901997,0.44771406,0.6596735,0.52649957,0.77374965,0.5277284,0.48395544,0.46435845,0.46226203,0.7366101,0.69327444,0.6890947,0.59177184,0.58039916,0.5794859,0.6549829,0.082474224,0.45005152,0.5051546,0.4792289,0.44220084,0.5471246,0.57442427,0.7009958,0.50859123,0.627329,0.24727075,0.2783505,0.5991499,0.5291118,0.36076725,0.6014253,0.25927654,0.69707376,0.16089332,0.418364,0.53038555,0.43979546,0.48258802,0.525187,0.69734925,0.4037214,0.40718654,0.4744492,0.6372964,0.291255,0.24228333,0.6462216,0.52072674,0.5763492,0.49489114,0.6560324,0.29348472,0.6423915,0.5276361,0.21077275,0.17985988,0.6542601,0.4806657,0.082474224,0.36944476,0.38330433,0.38528484,0.46434382,0.25432846,0.41184586,0.39620847,0.5122106,0.2421938,0.1755209,0.6496499,0.6152115,0.37525156,0.5714616,0.3482484,0.67468905,0.493452,0.69077593,0.536253,0.63478523,0.26637238,0.64726144,DJ01,3,0.2,4.25,Excelente,Positivo
0.47311062,0.4666434,0.021505376,0.5600867,0.60521674,0.51142037,0.70425636,0.55818135,0.48486438,0.70062387,0.46836254,0.6258687,0.60777974,0.13978495,0.7575731,0.67845917,0.54166937,0.5173527,0.63695943,0.4586019,0.66531533,0.53355753,0.8092284,0.5209855,0.4836231,0.4290852,0.46111736,0.75576925,0.57687867,0.68820566,0.6202298,0.5803657,0.6515249,0.5928098,0.05376344,0.45027903,0.43010753,0.47974196,0.46236804,0.6410667,0.43822643,0.7172704,0.615705,0.62653494,0.17120035,0.30107528,0.5991516,0.5258708,0.6987351,0.6014254,0.40023857,0.70039725,0.08346885,0.42718548,0.53496605,0.45540404,0.5443915,0.52520525,0.719492,0.3870939,0.46378237,0.47417632,0.63585156,0.2808513,0.1716066,0.6482641,0.5306454,0.57588357,0.48579618,0.6134484,0.22683938,0.634744,0.52283007,0.19138117,0.11128739,0.65293974,0.4817325,0.05376344,0.3693734,0.33234376,0.43505633,0.46377748,0.5696466,0.2576496,0.39152953,0.5042689,0.27505174,0.20706804,0.72137266,0.6570914,0.36587906,0.5105617,0.40033576,0.57755375,0.493728,0.6919462,0.60412073,0.6445254,0.18706717,0.642499,DJ01,3,0.2,4.25,Excelente,Positivo
0.47386983,0.4696465,0.03846154,0.56280524,0.6065306,0.49944705,0.7028692,0.5637005,0.49759677,0.6986204,0.46678236,0.7967285,0.6338918,0.07692308,0.72625256,0.61783004,0.5011291,0.5181464,0.64306694,0.44435728,0.6650831,0.5714334,0.7673153,0.5225,0.48407114,0.43691075,0.47549963,0.7879501,0.6165732,0.68754286,0.8206592,0.58038324,0.85687625,0.5463982,0.053846154,0.44832262,0.4846154,0.47917905,0.59920156,0.6108586,0.61571294,0.7172704,0.46392587,0.6273638,0.2963312,0.26153848,0.5991549,0.52562857,0.28185174,0.60143703,0.5316636,0.69787383,0.20180239,0.41961834,0.639487,0.4407828,0.63278264,0.525601,0.70344263,0.43957773,0.39992926,0.4777442,0.63617283,0.15820223,0.2975741,0.6501734,0.52039456,0.57609934,0.46334898,0.7240268,0.38543034,0.62248737,0.54311234,0.26980367,0.23242666,0.6504581,0.48326856,0.08461539,0.36950496,0.67539877,0.5097287,0.46568936,0.53768086,0.36216092,0.40922058,0.51091975,0.2444927,0.3538055,0.83036435,0.86380225,0.38370922,0.7475779,0.4699238,0.6794924,0.49346134,0.6888239,0.579573,0.5836969,0.27962935,0.6447384,DJ01,3,0.2,4.25,Excelente,Positivo
0.4727021,0.46660095,0.010526316,0.5685503,0.60633963,0.50128937,0.70425224,0.55425423,0.47615284,0.6981923,0.46974415,0.45507944,0.6305642,0.031578947,0.6691495,0.5873802,0.47052842,0.51571727,0.64220285,0.4583692,0.6657747,0.55090827,0.70799327,0.5179975,0.48337242,0.4389864,0.46449652,0.6120746,0.48727643,0.6875218,0.4280723,0.58039993,0.41256464,0.6475738,0.07368421,0.45274627,0.5263158,0.4802255,0.40399888,0.36989576,0.43996158,0.6491469,0.6146122,0.6276085,0.26881254,0.2631579,0.5991461,0.52544296,0.38827983,0.6014352,0.24424839,0.69648314,0.25653154,0.42008153,0.3687852,0.45755607,0.29582593,0.524918,0.52072656,0.4389465,0.48825273,0.4763584,0.6359039,0.28315118,0.3524423,0.65010476,0.54339164,0.5761106,0.46525258,0.39085728,0.33179516,0.6208636,0.53139037,0.3035092,0.22108997,0.65060014,0.4831885,0.094736844,0.3705626,0.37166503,0.5610325,0.46718177,0.72044116,0.36044142,0.41719842,0.5093748,0.46504045,0.18662396,0.41002598,0.5712963,0.37340403,0.59576654,0.442711,0.6454823,0.49305812,0.68934625,0.27653697,0.5666712,0.30970392,0.6410565,DJ01,3,0.2,4.25,Excelente,Positivo
