HRV_LFHF-D-HRV_MSE,Gamma_F3-D-Gamma_C4,HRV_HF-D-vlf,bpm-D-vlf,HRV_RMSSD-D-HRV_MSE,HRV_PAS-D-HRV_MSE,hf-D-vlf,Fatigue-M-Engagement,lf-D-vlf,Gamma_FP1-D-Gamma_F4,p_total-D-lf,Alpha_FP1-D-Fatigue,HRV_VHF-D-vlf,Theta_FP1-D-Fatigue,Alpha_FP1-M-Engagement,Alpha_FP1-D-Engagement,breathingrate-D-HRV_MSE,Gamma_F3-D-Theta_FP1,p_total-D-HRV_LF,hf-D-lf,Alpha_FP1-M-Theta_FP1,Gamma_FP1-D-Alpha_FP1,Alpha_FP1-M-Gamma_F4,sad,HRV_PIP-D-HRV_PSS,Fatigue-D-Load,Alpha_FP1-D-Theta_FP1,Load,sdnn-D-HRV_MSE,HRV_HFn-D-HRV_MSE,p_total-D-hf,HRV_DFA-D-HRV_MSE,bpm-D-hf,HRV_HF-D-lf,Gamma_C4,HRV_S-D-hf,HRV_CSI-D-HRV_MSE,hr_mad-D-p_total,HRV_S-D-p_total,HRV_LFHF-D-hf,Fatigue-D-Theta_FP1,Load-D-Gamma_F4,HRV_LnHF-D-HRV_MSE,Fatigue-D-Alpha_FP1,LowBeta_FP1-D-LowBeta_F3,Alpha_FP1,HighBeta_C4,hr_mad-D-hf,Fatigue-D-Gamma_F4,HRV_LF-D-lf,HRV_TINN-D-hf,Gamma_C4-M-Fatigue,Gamma_F4-M-Engagement,Fatigue,bpm-D-lf,Alpha_FP1-M-Gamma_F3,bpm-D-HRV_MSE,Alpha_FP1-D-Gamma_FP1,HRV_TINN-D-lf,Gamma_F4-D-Theta_FP1,vlf-D-lf,HRV_LFHF-D-p_total,HRV_HF-D-hf,Theta_FP1,HRV_LFHF-D-lf,HRV_TINN-D-p_total,vlf-L,neutral,Gamma_F3,vlf-D-HRV_HF,Gamma_C3-D-Gamma_C4,angry,LowBeta_C3,Gamma_PZ-D-Fatigue,vlf-M-HRV_LFHF,HRV_LF-D-HRV_MSE,p_total-D-HRV_VHF,happy,Gamma_F4-D-Alpha_FP1,p_total-D-hr_mad,Engagement-D-Gamma_F4,HRV_VHF-D-HRV_MSE,Gamma_F4-D-Gamma_F3,Gamma_C3-D-LowBeta_C3,HRV_SampEn-D-HRV_MSE,HRV_LF-D-hf,HRV_LF-D-p_total,Theta_FP1-D-Gamma_F4,LowBeta_FP2-D-HighBeta_FP1,Gamma_F4-D-Gamma_FP2,Alpha_FP1-D-Alpha_F3,LowBeta_C4-D-HighBeta_C4,Gamma_C3,Gamma_F3-D-Alpha_FP2,Alpha_FP1-D-Gamma_C4,p_total-D-HRV_RMSSD,Gamma_F3-D-LowBeta_FP1,LowBeta_C4,Gamma_C3-M-Gamma_C4,Gamma_F4-D-Engagement,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.45783937,0.49497038,0.43092325,0.42540294,0.4578424,0.45784202,0.42587924,0.31376922,0.43127015,0.699759,0.45232946,0.21489556,0.44156405,0.62253207,0.23885682,0.38615587,0.45784262,0.6339024,0.45747933,0.40793487,0.3460624,0.36586598,0.4854309,0.3898305,0.41019875,0.5979832,0.78419733,0.3283904,0.4578426,0.4578427,0.44004807,0.45784277,0.4902731,0.34493202,0.5457125,0.5731411,0.4578425,0.5181171,0.51724565,0.40668735,0.5847123,0.6569309,0.5421574,0.7829377,0.33874336,0.24094832,0.05971396,0.55684245,0.6713056,0.30875915,0.61658347,0.7472349,0.6008986,0.21425809,0.45420647,0.5835317,0.45784253,0.47677928,0.50272274,0.44758272,0.4523342,0.39899462,0.3605626,0.6694872,0.4330446,0.5651994,0.53391415,0.3220339,0.5037034,0.4440007,0.42469433,0.016949153,0.5958275,0.28408736,0.44569838,0.45784202,0.4435956,0.016949153,0.31172734,0.4573763,0.21188703,0.45784232,0.3309781,0.43689084,0.4578425,0.31073922,0.2853929,0.3495618,0.31672147,0.5082409,0.27296874,0.088654,0.58627295,0.28368205,0.72734684,0.45768267,0.5233242,0.2548401,0.39612806,0.7395529,DT03,3,0.8,3.75,Bueno,Positivo
0.4578391,0.6407297,0.43092325,0.42540297,0.45784214,0.45784217,0.42587924,0.31731725,0.43127015,0.92608696,0.4523273,0.21900697,0.44156405,0.62103045,0.23336183,0.3764049,0.45784226,0.74021006,0.4574788,0.4636069,0.35033113,0.58569634,0.46949622,0.035714287,0.5857098,0.5980187,0.7749814,0.3286088,0.45784223,0.45784253,0.440009,0.4578422,0.48139712,0.70912266,0.6190326,0.43713692,0.45784217,0.6326484,0.48658437,0.379183,0.5870885,0.65620553,0.54215825,0.7825595,0.3799393,0.23418723,0.17754592,0.55520886,0.6586676,0.63977367,0.3811036,0.7507626,0.6087342,0.21676803,0.4955107,0.68789136,0.45784235,0.344938,0.40233025,0.43012795,0.4523272,0.4054483,0.68973094,0.6684763,0.43266213,0.42461428,0.4614623,0.8214286,0.37003818,0.44400048,0.44571745,0.035714287,0.5946666,0.2976002,0.4456983,0.45784286,0.443595,0.035714287,0.3085714,0.45737624,0.1866651,0.45784292,0.29221556,0.43520188,0.45784274,0.6637038,0.726438,0.35208312,0.2883136,0.28293005,0.29681718,0.31035644,0.5874924,0.4046313,0.7674923,0.45768264,0.6695211,0.2833921,0.37117586,0.74554133,DT03,3,0.8,3.75,Bueno,Positivo
0.45783922,0.78916454,0.43092325,0.42540294,0.4578423,0.45784193,0.42587924,0.331338,0.43127015,0.96858007,0.4523355,0.22340168,0.44156405,0.61149865,0.20070587,0.31740028,0.4578425,0.7949836,0.45747888,0.56249857,0.374857,0.69318694,0.52055836,0.0,0.33500496,0.5982127,0.7405496,0.32946032,0.45784244,0.4578424,0.4399939,0.4578419,0.3349811,0.54705703,0.6528774,0.33278352,0.45784208,0.49623454,0.41229722,0.32810766,0.6007909,0.6558954,0.5421583,0.7821514,0.2861818,0.19457844,0.49131364,0.41508317,0.65314025,0.55039567,0.31795272,0.74621993,0.6009659,0.22676583,0.37405688,0.82005733,0.45784223,0.31582674,0.39981377,0.4116302,0.4523269,0.3443299,0.46252275,0.66343296,0.4242472,0.37953463,0.4800893,0.0,0.22579966,0.4440005,0.8018734,0.0,0.036907993,0.22347306,0.4456983,0.45784307,0.4435953,0.0,0.3076645,0.45737633,0.21216847,0.4578426,0.2743736,0.5692426,0.45784256,0.46675372,0.5469631,0.3553643,0.1950421,0.19457856,0.41226807,0.4433138,0.21654382,0.5228859,0.8203332,0.4576828,0.76591545,0.5267895,0.72398037,0.73948514,DT03,3,0.8,3.75,Bueno,Positivo
0.45784327,0.84701276,0.43092325,0.42540297,0.4578435,0.45784202,0.42587927,0.33158007,0.43127015,0.97015274,0.45233274,0.21052982,0.44156405,0.60660213,0.18539618,0.31096554,0.4578423,0.8403255,0.45747885,0.5391548,0.3803875,0.7752072,0.60731214,0.5,0.14308977,0.59172565,0.7399834,0.32947487,0.45784283,0.457842,0.43999466,0.45784262,0.4440009,0.30255774,0.64548475,0.9723543,0.45784244,0.73258626,0.98197985,0.8396562,0.60701835,0.65743905,0.542157,0.7833356,0.18465847,0.18337499,0.47471946,0.59511334,0.6819391,0.56953305,0.9151334,0.7466584,0.5710303,0.2252545,0.51247513,0.87474716,0.45784253,0.2982152,0.8784734,0.43753654,0.45232615,0.9516274,0.28578737,0.6626234,0.62592685,0.95155907,0.43256643,0.02173913,0.15998818,0.44400054,0.87532187,0.41304347,0.010067587,0.17713352,0.44569835,0.45784274,0.44359913,0.02173913,0.31475747,0.4573762,0.2881759,0.45784205,0.2755859,0.59736866,0.4578427,0.5045198,0.59181166,0.35095474,0.14210704,0.1677685,0.48400602,0.42430702,0.13131315,0.56657344,0.82713616,0.45768246,0.8285034,0.5233507,0.82595867,0.71994567,DT03,3,0.8,3.75,Bueno,Positivo
0.4578418,0.40589872,0.94924164,0.9628869,0.4578436,0.45784265,0.95666426,0.8109655,0.91187227,0.34856933,0.45233372,0.60379905,0.81834286,0.62244654,0.24016647,0.13812284,0.45784357,0.32515776,0.45747885,0.57823616,0.7768348,0.2131284,0.8679763,0.7012987,0.17452121,0.6822275,0.37259123,0.35891718,0.4578438,0.45784268,0.4399841,0.45784283,0.35002396,0.38600355,0.40239915,0.64326155,0.45784295,0.5527148,0.7574933,0.49235776,0.5848494,0.6457651,0.542157,0.653996,0.28388798,0.15298417,0.35331643,0.43001,0.39148608,0.59424716,0.5351249,0.26453796,0.5097676,0.770628,0.40352654,0.5704257,0.45784274,0.90678793,0.59350264,0.32519585,0.45232373,0.62627876,0.33921933,0.55041206,0.4898606,0.6566131,0.1597942,0.24675325,0.5742318,0.44400048,0.39372534,0.012987013,0.6481332,0.69662285,0.44569826,0.45784375,0.44359544,0.012987013,0.342042,0.4573763,0.57175136,0.45784256,0.5188413,0.4584255,0.4578434,0.49478942,0.6131628,0.3947862,0.17775798,0.91958505,0.25837135,0.13765712,0.58096844,0.19351287,0.7575231,0.45768258,0.4459223,0.6419757,0.44929984,0.57390344,DT03,3,0.8,3.75,Bueno,Positivo
0.45783934,0.4368584,0.43092325,0.42540297,0.4578424,0.45784223,0.42587924,0.30993122,0.43127015,0.4422647,0.45231435,0.201393,0.44156405,0.62125105,0.2341399,0.34562984,0.45784217,0.5318046,0.45747882,0.33669472,0.34924814,0.2316692,0.52220094,0.45238096,0.19988859,0.6076897,0.7943852,0.32815272,0.45784256,0.457843,0.44003788,0.4578424,0.59187645,0.57306385,0.67504907,0.558018,0.45784265,0.52385336,0.5268046,0.43070304,0.5867435,0.65767014,0.5421578,0.78415704,0.34721702,0.22405249,0.7265389,0.5381753,0.6810382,0.4909562,0.5083497,0.757427,0.5949343,0.21368262,0.45947403,0.5116557,0.45784274,0.8191455,0.38597956,0.45906815,0.45232564,0.4384153,0.728618,0.6693468,0.42707723,0.49179813,0.43152502,0.023809524,0.6020965,0.44400048,0.48747176,0.023809524,0.57337546,0.23344819,0.44569826,0.4578429,0.44359502,0.45238096,0.31316438,0.4573763,0.25078565,0.45784286,0.3924954,0.45309204,0.4578424,0.69165844,0.6754739,0.34813437,0.58537406,0.38372725,0.3532721,0.649998,0.5661432,0.18457125,0.8047024,0.4576826,0.41240078,0.6299063,0.37087926,0.7299099,DT03,3,0.8,3.75,Bueno,Positivo
0.45783916,0.9949446,0.43092325,0.42540297,0.45784223,0.4578428,0.42587924,0.35093263,0.43127015,0.49521777,0.45234466,0.26680732,0.44156405,0.6126126,0.20438957,0.3495847,0.45784262,0.9884541,0.4574788,0.6039498,0.38184366,0.26575592,0.58301973,0.8913044,0.5780103,0.5905736,0.6977661,0.33062276,0.4578422,0.45784318,0.44000268,0.4578427,0.9068434,0.9211295,0.64718723,0.7530944,0.45784277,0.7172642,0.79320425,0.54206365,0.5993026,0.6564601,0.5421574,0.77786255,0.8915917,0.20744199,0.7203394,0.60724485,0.66574377,0.7818104,0.6781338,0.7372608,0.57133204,0.23855679,0.9823169,0.992851,0.457843,0.68022066,0.7304749,0.42589065,0.45233238,0.64898753,0.7948202,0.6605218,0.51521164,0.7392947,0.44006836,0.02173913,0.004707064,0.4440005,0.99451363,0.02173913,0.56502694,0.044407453,0.44569826,0.45784217,0.44359493,0.02173913,0.31703985,0.4573762,0.28493407,0.45784256,0.24203688,0.9971519,0.45784232,0.6585697,0.74023724,0.35277206,0.7680828,0.3158628,0.5571692,0.6814981,0.004960465,0.9650897,0.8058506,0.45768243,0.9953972,0.60247076,0.991625,0.72084326,DT03,3,0.8,3.75,Bueno,Positivo
0.4578395,0.43859616,0.43092325,0.42540297,0.4578421,0.45784244,0.42587924,0.3033572,0.43127015,0.44051856,0.45232502,0.18548238,0.44156405,0.6216031,0.23540297,0.3955656,0.45784286,0.555308,0.457479,0.44076523,0.33967432,0.2301858,0.49193662,0.45238096,0.4748607,0.5933644,0.8123332,0.32774204,0.45784238,0.4578427,0.44001234,0.45784295,0.58595276,0.42769825,0.6773392,0.39670545,0.4578428,0.460336,0.44067606,0.44048586,0.58619004,0.65771496,0.5421575,0.78555495,0.31981125,0.24213694,0.70739543,0.4283446,0.6860428,0.4039043,0.32468474,0.7630706,0.5965828,0.20601112,0.5837245,0.5055962,0.45784283,0.8261133,0.3552358,0.4675541,0.4523269,0.48783785,0.4312025,0.6714904,0.44710535,0.36001557,0.44872084,0.023809524,0.6010096,0.4440005,0.4642565,0.45238096,0.6117528,0.23488949,0.4456983,0.45784226,0.4435951,0.023809524,0.3127669,0.45737636,0.21615429,0.45784262,0.3837265,0.43680003,0.45784256,0.4108754,0.4345909,0.34717643,0.5119965,0.404824,0.33951294,0.54753554,0.590266,0.19023693,0.7896747,0.45768267,0.41507265,0.66954756,0.34915453,0.73852265,DT03,3,0.8,3.75,Bueno,Positivo
0.4578396,0.43102193,0.43092325,0.42540294,0.45784214,0.45784253,0.42587924,0.30524594,0.43127015,0.43959042,0.45231494,0.19855224,0.44156405,0.62429976,0.24543492,0.3910464,0.4578429,0.555676,0.45747885,0.2717515,0.33944494,0.22096427,0.44550744,0.45238096,0.6405636,0.59995955,0.8071155,0.3278605,0.45784226,0.45784265,0.4401322,0.45784274,0.8693349,0.45621932,0.64177436,0.75655574,0.45784268,0.656192,0.5089167,0.68067896,0.58183056,0.65656406,0.5421576,0.7844095,0.2818284,0.24669988,0.60497767,0.8533668,0.66425437,0.46061128,0.657577,0.7585334,0.6153287,0.2086841,0.5598256,0.50526196,0.45784283,0.87005574,0.37431198,0.4416514,0.45233282,0.5734203,0.72406036,0.671351,0.44911286,0.46112072,0.5156384,0.023809524,0.5993323,0.44400057,0.44994196,0.45238096,0.6097704,0.24972737,0.44569835,0.45784247,0.443595,0.023809524,0.30759177,0.45737624,0.16869621,0.45784277,0.3619404,0.4351651,0.4578422,0.8252362,0.6193425,0.35036638,0.43954057,0.59167355,0.26746467,0.41122347,0.59121364,0.2037547,0.7670775,0.4576826,0.41903022,0.64985085,0.36026627,0.7497323,DT03,3,0.8,3.75,Bueno,Positivo
0.4578398,0.42114943,0.43092325,0.42540297,0.457842,0.45784277,0.42587924,0.2977222,0.43127015,0.42999345,0.45232093,0.17387263,0.44156405,0.62277627,0.2397064,0.4005018,0.4578431,0.5734219,0.45747888,0.32032537,0.33519244,0.23016769,0.508194,0.41558442,0.856421,0.5941301,0.8281658,0.32738626,0.457842,0.45784265,0.44008982,0.45784315,0.97783357,0.4340904,0.5941638,0.8442888,0.45784274,0.90970427,0.6651857,0.90312153,0.58431983,0.65842575,0.54215705,0.78655314,0.29772034,0.24652733,0.29427782,0.95717597,0.6975898,0.46523777,0.9460086,0.76021314,0.58923876,0.20227462,0.8851653,0.5061942,0.45784286,0.82619864,0.6441965,0.4907938,0.4523338,0.8790894,0.5701031,0.6727509,0.53521603,0.8370457,0.47632766,0.53246754,0.5982702,0.4440006,0.43603605,0.012987013,0.604632,0.21699132,0.44569832,0.45784196,0.4435951,0.012987013,0.3156777,0.45737612,0.2403369,0.4578423,0.39096397,0.43584952,0.4578423,0.6906331,0.56010705,0.34489444,0.4760467,0.4771428,0.2997905,0.23865227,0.5893504,0.19789925,0.74410474,0.45768246,0.41874012,0.47772136,0.37750354,0.73256123,DT03,3,0.8,3.75,Bueno,Positivo
0.4578407,0.42512324,0.43092325,0.42540294,0.4578432,0.45784497,0.42587924,0.29884896,0.43127015,0.4350536,0.45233455,0.18071327,0.44156405,0.624056,0.24449344,0.4062934,0.4578431,0.5733932,0.45747936,0.48444465,0.33448812,0.22404498,0.46198562,0.5423729,0.8381025,0.59487957,0.8249703,0.3274577,0.45784327,0.4578433,0.4400225,0.4578442,0.4300691,0.3177368,0.61284757,0.40836853,0.4578436,0.26344582,0.43170068,0.39562464,0.5822336,0.6574751,0.5421563,0.78596693,0.27813625,0.25153548,0.20695367,0.28514487,0.6815592,0.3161421,0.60856444,0.7607053,0.60625,0.20319737,0.4538755,0.5042175,0.45784378,0.85532683,0.5695364,0.46491298,0.45233268,0.4122162,0.30804664,0.6727615,0.44037086,0.617851,0.532895,0.3898305,0.5984038,0.44400072,0.44006157,0.016949153,0.60232776,0.23335019,0.4456984,0.45784256,0.44359544,0.016949153,0.31054977,0.4573767,0.18859416,0.45784277,0.37062252,0.43295047,0.45784232,0.28566837,0.28037417,0.34746653,0.47075987,0.5884313,0.2671802,0.1530255,0.59134954,0.20473425,0.7483114,0.4576828,0.4195852,0.45678318,0.36957535,0.7450884,DT03,3,0.8,3.75,Bueno,Positivo
0.45784038,0.4361476,0.43092325,0.42540294,0.4578426,0.45784312,0.42587924,0.30709594,0.43127015,0.44575933,0.45232478,0.20434827,0.44156405,0.62461126,0.24661943,0.40121764,0.45784247,0.55631167,0.45747906,0.3624729,0.33924758,0.22335814,0.4399927,0.8648649,0.554335,0.5975123,0.8020517,0.32797617,0.45784268,0.45784283,0.44006395,0.457843,0.46194726,0.34239352,0.654637,0.42481858,0.45784292,0.34015796,0.38104764,0.46751645,0.581313,0.6563609,0.5421572,0.783893,0.27134115,0.25103468,0.48131865,0.41157094,0.661561,0.37208304,0.444973,0.75889546,0.615749,0.20946935,0.38965484,0.5052001,0.45784292,0.85861266,0.3779343,0.4389719,0.45233363,0.44969973,0.3831453,0.6712123,0.4393293,0.39926812,0.5466875,0.027027028,0.5974199,0.4440007,0.45485657,0.027027028,0.602615,0.2670429,0.44569847,0.4578428,0.44359547,0.027027028,0.30756667,0.4573765,0.16282527,0.45784256,0.3593785,0.4335009,0.45784235,0.44823006,0.39035073,0.35074657,0.42069796,0.6441279,0.2514171,0.4120365,0.59093267,0.2085251,0.7696647,0.4576828,0.4209784,0.537312,0.35625035,0.7510941,DT03,3,0.8,3.75,Bueno,Positivo
0.4578393,0.4270652,0.43092325,0.42540294,0.45784205,0.4578418,0.42587924,0.32367894,0.43127015,0.45781678,0.45230815,0.23997436,0.44156405,0.62294066,0.24040525,0.3917163,0.4578426,0.5308712,0.4574791,0.27219114,0.35078636,0.23617658,0.48185253,0.027027028,0.46946,0.59711576,0.75896084,0.32899737,0.45784232,0.4578424,0.4400826,0.45784244,0.45624113,0.31954515,0.583036,0.34537345,0.4578423,0.42099455,0.30947384,0.3943091,0.5840545,0.6563044,0.54215795,0.78057295,0.3257419,0.24385183,0.17966646,0.53270924,0.66073006,0.29436538,0.36428827,0.74464154,0.60122484,0.22104855,0.30889833,0.51453656,0.4578424,0.79831153,0.29499257,0.4353456,0.45232597,0.3589852,0.43809408,0.6678167,0.41025263,0.32280266,0.48809996,0.3783784,0.58929694,0.44400054,0.43574727,0.027027028,0.5971569,0.30534443,0.44569832,0.45784238,0.44359523,0.5135135,0.3117879,0.4573764,0.20912099,0.45784265,0.3713871,0.43761286,0.45784274,0.4357877,0.35873425,0.35127887,0.56134516,0.5894624,0.2719723,0.23628056,0.5859567,0.20865643,0.741446,0.4576829,0.42394468,0.3371093,0.38439462,0.7402178,DT03,3,0.8,3.75,Bueno,Positivo
0.45783925,0.454055,0.43092325,0.42540294,0.4578422,0.45784223,0.42587924,0.32029164,0.43127015,0.5402155,0.45231476,0.22830492,0.44156405,0.62174124,0.2359663,0.38009483,0.45784202,0.55172217,0.4574792,0.33124977,0.35111338,0.2696374,0.4771735,0.6101695,0.5440271,0.5982794,0.7674095,0.32879096,0.4578424,0.45784265,0.44004512,0.45784244,0.4284682,0.3377071,0.6245874,0.34623873,0.45784247,0.38063237,0.3460327,0.35060635,0.58597183,0.65627074,0.5421578,0.7816911,0.36989787,0.2370612,0.30113217,0.42212215,0.65972114,0.2943905,0.3256801,0.7495726,0.6051691,0.2189322,0.34115934,0.53214973,0.4578426,0.6673408,0.31041133,0.43235725,0.45232657,0.33684033,0.40060467,0.6680755,0.4107457,0.3248517,0.49173108,0.016949153,0.57103264,0.44400054,0.4475576,0.016949153,0.59609145,0.3029895,0.44569832,0.45784232,0.44359544,0.3220339,0.3100101,0.45737645,0.19874963,0.4578425,0.35640264,0.43556687,0.45784262,0.34425402,0.3188247,0.35173374,0.5166479,0.47115773,0.29917133,0.38982677,0.58751446,0.21905065,0.76749843,0.45768288,0.44132414,0.37589526,0.36932576,0.7426915,DT03,3,0.8,3.75,Bueno,Positivo
0.45783937,0.49497038,0.43092325,0.42540294,0.4578424,0.45784202,0.42587924,0.31376922,0.43127015,0.699759,0.45232946,0.21489556,0.44156405,0.62253207,0.23885682,0.38615587,0.45784262,0.6339024,0.45747933,0.40793487,0.3460624,0.36586598,0.4854309,0.74444443,0.41019875,0.5979832,0.78419733,0.3283904,0.4578426,0.4578427,0.44004807,0.45784277,0.4902731,0.34493202,0.5457125,0.5731411,0.4578425,0.5181171,0.51724565,0.40668735,0.5847123,0.6569309,0.5421574,0.7829377,0.33874336,0.24094832,0.05971396,0.55684245,0.6713056,0.30875915,0.61658347,0.7472349,0.6008986,0.21425809,0.45420647,0.5835317,0.45784253,0.47677928,0.50272274,0.44758272,0.4523342,0.39899462,0.3605626,0.6694872,0.4330446,0.5651994,0.53391415,0.011111111,0.5037034,0.4440007,0.42469433,0.011111111,0.5958275,0.28408736,0.44569838,0.45784202,0.4435956,0.21111111,0.31172734,0.4573763,0.21188703,0.45784232,0.3309781,0.43689084,0.4578425,0.31073922,0.2853929,0.3495618,0.31672147,0.5082409,0.27296874,0.088654,0.58627295,0.28368205,0.72734684,0.45768267,0.5233242,0.2548401,0.39612806,0.7395529,DT03,3,0.8,3.75,Bueno,Positivo
0.4578391,0.6407297,0.43092325,0.42540297,0.45784214,0.45784217,0.42587924,0.31731725,0.43127015,0.92608696,0.4523273,0.21900697,0.44156405,0.62103045,0.23336183,0.3764049,0.45784226,0.74021006,0.4574788,0.4636069,0.35033113,0.58569634,0.46949622,0.6101695,0.5857098,0.5980187,0.7749814,0.3286088,0.45784223,0.45784253,0.440009,0.4578422,0.48139712,0.70912266,0.6190326,0.43713692,0.45784217,0.6326484,0.48658437,0.379183,0.5870885,0.65620553,0.54215825,0.7825595,0.3799393,0.23418723,0.17754592,0.55520886,0.6586676,0.63977367,0.3811036,0.7507626,0.6087342,0.21676803,0.4955107,0.68789136,0.45784235,0.344938,0.40233025,0.43012795,0.4523272,0.4054483,0.68973094,0.6684763,0.43266213,0.42461428,0.4614623,0.3220339,0.37003818,0.44400048,0.44571745,0.016949153,0.5946666,0.2976002,0.4456983,0.45784286,0.443595,0.016949153,0.3085714,0.45737624,0.1866651,0.45784292,0.29221556,0.43520188,0.45784274,0.6637038,0.726438,0.35208312,0.2883136,0.28293005,0.29681718,0.31035644,0.5874924,0.4046313,0.7674923,0.45768264,0.6695211,0.2833921,0.37117586,0.74554133,DT03,3,0.8,3.75,Bueno,Positivo
0.45783922,0.78916454,0.43092325,0.42540294,0.4578423,0.45784193,0.42587924,0.331338,0.43127015,0.96858007,0.4523355,0.22340168,0.44156405,0.61149865,0.20070587,0.31740028,0.4578425,0.7949836,0.45747888,0.56249857,0.374857,0.69318694,0.52055836,0.9350649,0.33500496,0.5982127,0.7405496,0.32946032,0.45784244,0.4578424,0.4399939,0.4578419,0.3349811,0.54705703,0.6528774,0.33278352,0.45784208,0.49623454,0.41229722,0.32810766,0.6007909,0.6558954,0.5421583,0.7821514,0.2861818,0.19457844,0.49131364,0.41508317,0.65314025,0.55039567,0.31795272,0.74621993,0.6009659,0.22676583,0.37405688,0.82005733,0.45784223,0.31582674,0.39981377,0.4116302,0.4523269,0.3443299,0.46252275,0.66343296,0.4242472,0.37953463,0.4800893,0.012987013,0.22579966,0.4440005,0.8018734,0.012987013,0.036907993,0.22347306,0.4456983,0.45784307,0.4435953,0.012987013,0.3076645,0.45737633,0.21216847,0.4578426,0.2743736,0.5692426,0.45784256,0.46675372,0.5469631,0.3553643,0.1950421,0.19457856,0.41226807,0.4433138,0.21654382,0.5228859,0.8203332,0.4576828,0.76591545,0.5267895,0.72398037,0.73948514,DT03,3,0.8,3.75,Bueno,Positivo
0.45784327,0.84701276,0.43092325,0.42540297,0.4578435,0.45784202,0.42587927,0.33158007,0.43127015,0.97015274,0.45233274,0.21052982,0.44156405,0.60660213,0.18539618,0.31096554,0.4578423,0.8403255,0.45747885,0.5391548,0.3803875,0.7752072,0.60731214,0.41304347,0.14308977,0.59172565,0.7399834,0.32947487,0.45784283,0.457842,0.43999466,0.45784262,0.4440009,0.30255774,0.64548475,0.9723543,0.45784244,0.73258626,0.98197985,0.8396562,0.60701835,0.65743905,0.542157,0.7833356,0.18465847,0.18337499,0.47471946,0.59511334,0.6819391,0.56953305,0.9151334,0.7466584,0.5710303,0.2252545,0.51247513,0.87474716,0.45784253,0.2982152,0.8784734,0.43753654,0.45232615,0.9516274,0.28578737,0.6626234,0.62592685,0.95155907,0.43256643,0.5,0.15998818,0.44400054,0.87532187,0.02173913,0.010067587,0.17713352,0.44569835,0.45784274,0.44359913,0.02173913,0.31475747,0.4573762,0.2881759,0.45784205,0.2755859,0.59736866,0.4578427,0.5045198,0.59181166,0.35095474,0.14210704,0.1677685,0.48400602,0.42430702,0.13131315,0.56657344,0.82713616,0.45768246,0.8285034,0.5233507,0.82595867,0.71994567,DT03,3,0.8,3.75,Bueno,Positivo
0.4578418,0.40589872,0.94924164,0.9628869,0.4578436,0.45784265,0.95666426,0.8109655,0.91187227,0.34856933,0.45233372,0.60379905,0.81834286,0.62244654,0.24016647,0.13812284,0.45784357,0.32515776,0.45747885,0.57823616,0.7768348,0.2131284,0.8679763,0.24210526,0.17452121,0.6822275,0.37259123,0.35891718,0.4578438,0.45784268,0.4399841,0.45784283,0.35002396,0.38600355,0.40239915,0.64326155,0.45784295,0.5527148,0.7574933,0.49235776,0.5848494,0.6457651,0.542157,0.653996,0.28388798,0.15298417,0.35331643,0.43001,0.39148608,0.59424716,0.5351249,0.26453796,0.5097676,0.770628,0.40352654,0.5704257,0.45784274,0.90678793,0.59350264,0.32519585,0.45232373,0.62627876,0.33921933,0.55041206,0.4898606,0.6566131,0.1597942,0.14736842,0.5742318,0.44400048,0.39372534,0.010526316,0.6481332,0.69662285,0.44569826,0.45784375,0.44359544,0.38947368,0.342042,0.4573763,0.57175136,0.45784256,0.5188413,0.4584255,0.4578434,0.49478942,0.6131628,0.3947862,0.17775798,0.91958505,0.25837135,0.13765712,0.58096844,0.19351287,0.7575231,0.45768258,0.4459223,0.6419757,0.44929984,0.57390344,DT03,3,0.8,3.75,Bueno,Positivo
0.45783937,0.37746167,0.43092325,0.42540294,0.45784214,0.45784175,0.42587927,0.8569356,0.43127015,0.35133636,0.45235962,0.68371016,0.44156405,0.69988,0.58934444,0.79459596,0.45784235,0.465913,0.4574789,0.79086685,0.3233492,0.86876327,0.9199508,0.05263158,0.26695827,0.70891106,0.3782049,0.35728088,0.45784232,0.45784226,0.43997592,0.4578422,0.3053862,0.58265287,0.09097709,0.2538965,0.45784217,0.42760953,0.3484383,0.3227027,0.22982071,0.6599952,0.54215825,0.2945882,0.9768974,0.6472412,0.4040341,0.33657116,0.6978035,0.64472234,0.2334447,0.12396252,0.078397594,0.77675825,0.41890955,0.41299477,0.45784214,0.27982438,0.38161027,0.86747,0.4523279,0.352404,0.3860481,0.6487229,0.44143927,0.2925555,0.48102984,0.7368421,0.5229118,0.4440005,0.35327455,0.05263158,0.40120706,0.6692647,0.44569832,0.457843,0.44359508,0.05263158,0.90123284,0.4573764,0.75779253,0.45784304,0.91675216,0.4584672,0.4578426,0.39365825,0.49867144,0.33029,0.9767559,0.6236446,0.9124789,0.8195395,0.51724356,0.5169006,0.27736142,0.4576829,0.40806785,0.21220958,0.6988188,0.09521947,DT03,4,0.1,4.25,Excelente,Positivo
