Gamma_F3-D-Gamma_F4,HRV_SampEn-D-HRV_MSE,neutral,sad,surprise,p_total-D-lf,Load,HRV_VHF-D-vlf,angry,fear,HRV_S-D-hr_mad,happy,breathingrate-D-HRV_MSE,ibi-D-HRV_MSE,bpm-D-vlf,Fatigue-M-Engagement,HRV_HF-D-vlf,Gamma_F4-D-Gamma_FP1,p_total-D-HRV_VHF,lf-D-vlf,Gamma_F3-D-Gamma_C4,HRV_RMSSD-D-HRV_MSE,bpm-D-HRV_MSE,Fatigue-D-Theta_FP1,hf-D-vlf,HRV_HF-D-HRV_MSE,HRV_DFA-D-HRV_MSE,Theta_FP1-D-Fatigue,HRV_LFHF-D-HRV_MSE,Gamma_F3-M-Gamma_F4,hr_mad-D-HRV_S,Alpha_FP1-D-Gamma_C4,p_total-D-breathingrate,Alpha_FP1,HRV_MadNN-D-HRV_MSE,HRV_HTI-D-HRV_MSE,HRV_LFHF-D-HRV_HF,HRV_LFHF-D-hf,Gamma_PZ-D-Gamma_F4,hf-M-HRV_HF,Theta_FP1-D-Gamma_F4,Gamma_PZ-D-Gamma_C4,Gamma_F4-D-Theta_FP1,LowBeta_F3-D-HighBeta_F3,Alpha_FP1-D-Engagement,LowBeta_FP1-M-Gamma_C4,Alpha_FP1-M-Engagement,HRV_LFHF-D-lf,vlf-M-HRV_LFHF,Theta_FP1,hf-D-HRV_VHF,Load-D-Gamma_F4,Alpha_FP1-M-Theta_FP1,HRV_HFn-D-HRV_MSE,p_total-D-hf,Gamma_C3-D-LowBeta_C3,Fatigue-D-Load,sdnn-D-HRV_S,hf-D-HRV_MSE,lf-D-HRV_MSE,Gamma_F3-M-Load,HRV_S-D-p_total,vlf-D-lf,HRV_RMSSD-D-HRV_CorrDim,lf-M-HRV_LFHF,Fatigue-D-Alpha_FP1,HRV_VHF-D-HRV_MSE,vlf-L,HRV_CVNN-D-HRV_pNN50,lf-M-HRV_VHF,vlf-D-hf,vlf-M-hf,HRV_CorrDim-D-HRV_MSE,HRV_LnHF-D-HRV_MSE,LowBeta_C3-D-Gamma_C4,hf-D-HRV_LF,HRV_RMSSD-D-HRV_DFA,Gamma_C4-M-Fatigue,Gamma_C4,Gamma_F4-D-Alpha_FP1,Fatigue-D-Engagement,LowBeta_F3-D-HighBeta_C3,Fatigue,hf-D-breathingrate,vlf-D-HRV_HF,lf-D-HRV_VHF,Alpha_FP1-M-Fatigue,vlf-M-HRV_LF,Gamma_F3-D-LowBeta_FP1,lf-D-HRV_LF,HRV_PAS-D-HRV_MSE,Alpha_FP1-M-Gamma_F3,LowBeta_C3-M-Gamma_C4,LowBeta_FP1-D-Gamma_F4,LowBeta_FP1-D-Gamma_C4,Gamma_F3-D-Theta_FP1,LowBeta_C3-D-Engagement,lf-M-HRV_HF,HRV_HF-D-lf,bpm-D-lf,ID,Take,PSI_Score,MCE_Score,MCE_Category,PSI_Category
0.5232739,0.4703651,0.296875,0.359375,0.015625,0.47036484,0.9142408,0.43313435,0.015625,0.296875,0.521924,0.015625,0.4703653,0.4703649,0.39104846,0.30046046,0.40108082,0.40437108,0.46053293,0.4244355,0.45050028,0.470365,0.4703652,0.79347277,0.40069807,0.47036403,0.47036496,0.09573206,0.47036564,0.32268584,0.3157555,0.35118994,0.47015822,0.6875987,0.4703651,0.4703646,0.48510954,0.47036523,0.6953278,0.4690592,0.9294234,0.5648472,0.23773782,0.38528064,0.26078612,0.33122674,0.76620245,0.46349815,0.46197468,0.082971886,0.45753798,0.0724949,0.903662,0.47036448,0.4580718,0.43649575,0.1079023,0.34728515,0.4703506,0.47033536,0.095536776,0.47036523,0.46653807,0.47889805,0.47165263,0.38277227,0.47036457,0.44230375,0.53379923,0.46965963,0.45807087,0.47036406,0.470365,0.5296341,0.5593858,0.4708468,0.52309346,0.48732156,0.66926074,0.38821936,0.8959162,0.5274354,0.6190813,0.46913537,0.46080977,0.4579363,0.5246666,0.4701959,0.419114,0.47089502,0.4703656,0.37765464,0.30845454,0.71886986,0.65291125,0.2497132,0.08309605,0.4694233,0.45982873,0.45784768,DT02,2,0.1,3.5,Bueno,Positivo
0.51671284,0.47036526,0.41304347,0.5,0.02173913,0.47036484,0.9179522,0.43313435,0.02173913,0.02173913,0.41999158,0.02173913,0.47036475,0.47036526,0.39104846,0.3031758,0.40108082,0.39790437,0.46053147,0.4244355,0.45911682,0.47036505,0.4703648,0.79359937,0.40069807,0.47036463,0.4703652,0.094568275,0.47036266,0.3294867,0.48526403,0.35122237,0.4701593,0.6891037,0.4703655,0.4703651,0.46495572,0.47036523,0.66765285,0.47065657,0.9218647,0.5726517,0.23803242,0.38490504,0.27151516,0.33084938,0.76602125,0.46349815,0.4619747,0.08079908,0.44808912,0.07858077,0.9043566,0.4703651,0.45809817,0.4439848,0.107699916,0.43387157,0.47035202,0.47033888,0.08594305,0.47036523,0.46653882,0.43415773,0.471785,0.3776866,0.47036505,0.5358732,0.4609618,0.47125176,0.4580755,0.47036406,0.4703654,0.5296349,0.5715946,0.47459102,0.45883793,0.48809922,0.67583925,0.39610663,0.8942405,0.5074075,0.6219308,0.47407573,0.4608098,0.44699833,0.52541935,0.47019592,0.42459923,0.47542614,0.47036523,0.3788934,0.3060826,0.6935469,0.6753647,0.24989676,0.085394815,0.47111535,0.45982873,0.45784768,DT02,2,0.1,3.5,Bueno,Positivo
0.4919811,0.47036552,0.53246754,0.41558442,0.012987013,0.47036484,0.9111485,0.43313435,0.012987013,0.012987013,0.7516864,0.012987013,0.47036502,0.4703656,0.39104846,0.29828468,0.40108082,0.38626394,0.4606541,0.4244355,0.46866807,0.47036684,0.47036523,0.79408413,0.40069807,0.4703638,0.47036594,0.090131804,0.47038355,0.34617528,0.19346571,0.34912205,0.47016034,0.69128126,0.47036618,0.4703663,0.72513425,0.47036523,0.58945316,0.46916196,0.8839284,0.5630143,0.23945756,0.37839627,0.2960212,0.33154818,0.7650331,0.46349815,0.46197528,0.09010419,0.9421397,0.11338555,0.8907847,0.47036374,0.45806482,0.44838756,0.10722325,0.14479329,0.4703555,0.47034308,0.08540507,0.47036523,0.46653813,0.76270056,0.6095816,0.39739805,0.47036445,0.5313889,0.8596109,0.4695608,0.45807073,0.47036406,0.4703647,0.52963245,0.57056,0.4785683,0.70345753,0.5109295,0.6767831,0.4174435,0.86494005,0.502244,0.5904841,0.48062748,0.46081042,0.9769001,0.55272603,0.47019592,0.4343487,0.47662836,0.47036594,0.38052934,0.30408683,0.6179174,0.6803049,0.25085595,0.096306205,0.4694822,0.45982873,0.45784768,DT02,2,0.1,3.5,Bueno,Positivo
0.5191402,0.47036502,0.45238096,0.45238096,0.023809524,0.47036484,0.913094,0.43313435,0.023809524,0.023809524,0.53496367,0.023809524,0.47036594,0.47036508,0.39104846,0.29964474,0.40108082,0.38579857,0.46053097,0.4244355,0.48529246,0.47036546,0.47036532,0.7939816,0.40069807,0.47036472,0.47036466,0.09106747,0.47036573,0.34794298,0.30323508,0.35175806,0.47015804,0.6889916,0.47036546,0.4703652,0.46991605,0.47036523,0.5966975,0.46952966,0.8989026,0.5361985,0.23890056,0.38964868,0.2800698,0.33056775,0.7652513,0.46349815,0.46197483,0.08560504,0.4466253,0.101365425,0.89893275,0.47036463,0.4580453,0.45224145,0.10747089,0.30246335,0.47035053,0.4703341,0.0716368,0.47036523,0.4665522,0.59342307,0.4654277,0.3923925,0.47036478,0.55146605,0.5953084,0.46966287,0.4580944,0.47036406,0.47036472,0.5296347,0.56982803,0.46835673,0.7938827,0.502477,0.6774873,0.40869227,0.8781314,0.4982892,0.60286176,0.4683375,0.46080983,0.43770707,0.53945714,0.47019598,0.45301297,0.4682523,0.4703653,0.38557255,0.30262727,0.6433204,0.6805507,0.2513529,0.09148523,0.46946213,0.45982873,0.45784768,DT02,2,0.1,3.5,Bueno,Positivo
0.6076566,0.999781,0.30769232,0.35576922,0.009615385,0.47036484,0.9127501,0.9994192,0.1826923,0.009615385,0.45385137,0.13461539,0.999781,0.999781,0.944556,0.29940218,0.9881883,0.41040668,0.46053025,0.7021959,0.5006959,0.999781,0.999781,0.7926912,0.8778198,0.999781,0.999781,0.10295766,0.999781,0.32763746,0.4095754,0.3573356,0.47015825,0.68585384,0.999781,0.999781,0.4632968,0.47036523,0.71049756,0.47115338,0.94799465,0.5097732,0.23697701,0.41971207,0.23496318,0.3158235,0.7675524,0.46349815,0.46197462,0.08264659,0.44204494,0.055182394,0.90609926,0.999781,0.45802626,0.4520863,0.10854082,0.4384538,0.999781,0.999781,0.06402883,0.47036523,0.4665368,0.40383396,0.46446165,0.37411225,0.999781,0.17077684,0.40691805,0.4711385,0.458066,0.47036406,0.999781,0.00021901533,0.58174336,0.4698006,0.503257,0.48314717,0.6859106,0.37361297,0.9146555,0.5451079,0.6349359,0.46996486,0.4608097,0.43482107,0.5090696,0.4701959,0.4714338,0.4690534,0.999781,0.3899954,0.2971864,0.77790904,0.6761477,0.25173607,0.07171848,0.47030815,0.45982873,0.45784768,DT02,2,0.1,3.5,Bueno,Positivo
0.46792418,0.47036487,0.45238096,0.023809524,0.023809524,0.47036484,0.37008163,0.43313435,0.45238096,0.023809524,0.43105066,0.023809524,0.4703647,0.4703652,0.39104846,0.26292595,0.40108082,0.43206212,0.46053034,0.4244355,0.43633777,0.4703649,0.4703655,0.6692373,0.40069807,0.47036636,0.47036496,0.54274386,0.4703624,0.3317452,0.45751774,0.8041259,0.47015846,0.22547905,0.47036514,0.47036576,0.46256724,0.47036523,0.613754,0.4703562,0.39859486,0.5778727,0.43534163,0.38706937,0.2897006,0.3035664,0.2327515,0.46349815,0.46197465,0.6191247,0.44203657,0.61473286,0.41836306,0.47036582,0.45810986,0.4505344,0.5699618,0.5815423,0.4703504,0.4703357,0.63706034,0.47036523,0.46653947,0.4070958,0.46416524,0.7647121,0.4703656,0.4908087,0.45788828,0.47059083,0.45807934,0.47036406,0.47036555,0.5296353,0.5809567,0.46864083,0.48175743,0.7646435,0.66980225,0.30292132,0.2690678,0.35459465,0.21322806,0.46997616,0.46080974,0.43664354,0.6317614,0.47019592,0.41476816,0.46947476,0.4703648,0.51477015,0.32076275,0.5987937,0.5859601,0.5054968,0.64042276,0.47091985,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.99123186,0.47036475,0.5135135,0.3783784,0.027027028,0.47036484,0.3734605,0.43313435,0.027027028,0.027027028,0.47781318,0.027027028,0.47036532,0.47036502,0.39104846,0.29774436,0.40108082,0.34699818,0.46053025,0.4244355,0.99490756,0.47036463,0.47036588,0.6807061,0.40069807,0.47036538,0.47036535,0.53141886,0.47036213,0.8996947,0.36973494,0.8052436,0.47015795,0.20941885,0.4703647,0.4703652,0.4629023,0.47036523,0.9441076,0.46924597,0.40492827,0.99172646,0.40040147,0.5649206,0.29282954,0.4497707,0.20191582,0.46349815,0.46197465,0.6070914,0.4417255,0.6130769,0.4602221,0.47036606,0.45806038,0.9970602,0.5478069,0.6149366,0.4703499,0.47033376,0.55197746,0.47036523,0.46654895,0.39408886,0.4617933,0.7595392,0.47036523,0.5004938,0.48613167,0.4696881,0.45809525,0.47036406,0.47036546,0.5296348,0.5541564,0.46874768,0.30508003,0.7450597,0.6420657,0.3067592,0.27902254,0.5243766,0.23647605,0.4677729,0.46080974,0.43466312,0.5519908,0.4701959,0.99534297,0.46861982,0.47036558,0.9926965,0.34568647,0.63273996,0.78880507,0.9906161,0.65036154,0.469414,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.47941965,0.47036508,0.45238096,0.023809524,0.023809524,0.47036484,0.36951983,0.43313435,0.45238096,0.023809524,0.4133697,0.023809524,0.47036567,0.4703648,0.39104846,0.25738356,0.40108082,0.43580404,0.46053046,0.4244355,0.43807346,0.47036445,0.47036564,0.6687296,0.40069807,0.4703649,0.4703657,0.5432066,0.4703626,0.3280417,0.50353146,0.7895112,0.4701581,0.24292256,0.47036478,0.470365,0.46412322,0.47036523,0.5907305,0.46965736,0.39728597,0.50201076,0.4443224,0.3896131,0.32947573,0.29913166,0.23406385,0.46349815,0.46197468,0.62205017,0.4429129,0.6147943,0.40594074,0.47036535,0.45807397,0.4343189,0.5514137,0.698442,0.4703505,0.47033504,0.63752544,0.47036523,0.4665412,0.3815421,0.4640993,0.76586497,0.4703653,0.51026136,0.4462336,0.47018614,0.45808142,0.47036406,0.47036546,0.52963483,0.5553772,0.47013173,0.22088787,0.77012026,0.6720842,0.3025278,0.26366243,0.4737368,0.20603547,0.46854198,0.46080977,0.43679154,0.66138184,0.47019592,0.4174344,0.47007668,0.4703651,0.50875443,0.30199322,0.62197506,0.5825727,0.53087115,0.6578776,0.46985206,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.5137386,0.47036457,0.6727273,0.25454545,0.018181818,0.47036484,0.36968186,0.43313435,0.018181818,0.018181818,0.3824373,0.018181818,0.4703657,0.47036484,0.39104846,0.25897485,0.40108082,0.43782467,0.4605303,0.4244355,0.43050846,0.4703645,0.47036564,0.66472393,0.40069807,0.47036514,0.4703654,0.5467545,0.47036275,0.31772846,0.6083635,0.7675764,0.47015804,0.2473177,0.4703648,0.47036502,0.46391082,0.47036523,0.65789384,0.46928924,0.4016437,0.46286866,0.41696408,0.40153143,0.3258494,0.3191925,0.24449544,0.46349815,0.46197477,0.62186,0.44134507,0.6132192,0.40564248,0.4703653,0.4582423,0.4326919,0.5599463,0.62586343,0.4703499,0.47033516,0.6373042,0.47036523,0.46654958,0.3975455,0.46453685,0.7649202,0.4703655,0.58427423,0.64399713,0.47041163,0.45815742,0.47036406,0.47036532,0.52963495,0.515756,0.46826226,0.27116513,0.7657174,0.6366826,0.29740566,0.26569054,0.49275264,0.20854293,0.46758896,0.46080986,0.43622172,0.6564655,0.47019595,0.42138335,0.4696442,0.47036523,0.5084225,0.32831436,0.69368064,0.5098234,0.5312693,0.653162,0.47003168,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.46985087,0.47036472,0.5494506,0.010989011,0.010989011,0.47036484,0.3690331,0.43313435,0.010989011,0.010989011,0.3594679,0.4065934,0.470366,0.47036487,0.39104846,0.25264084,0.40108082,0.460084,0.46053046,0.4244355,0.42064828,0.4703643,0.47036567,0.66701263,0.40069807,0.4703643,0.470366,0.54474944,0.47036302,0.33409846,0.7094718,0.74531806,0.4701579,0.24715154,0.4703646,0.47036606,0.4677623,0.47036523,0.56284344,0.4688666,0.39416707,0.4282579,0.46899995,0.39884514,0.33344352,0.35500067,0.23853697,0.46349815,0.4619747,0.62377095,0.44211873,0.6157671,0.4001081,0.4703653,0.4581828,0.43337297,0.5524037,0.6977448,0.47034967,0.47033405,0.637858,0.47036523,0.46655098,0.41079316,0.46292785,0.7666891,0.47036484,0.54113436,0.5611807,0.4696654,0.45814243,0.47036406,0.47036496,0.5296342,0.47076175,0.46864396,0.17575064,0.7673475,0.5894038,0.3054101,0.26185614,0.4764386,0.20252785,0.4671372,0.4608099,0.4370657,0.67310226,0.47019592,0.4210939,0.46961614,0.47036555,0.5093481,0.3649209,0.59069467,0.44456074,0.55050117,0.6559358,0.46931565,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.4989493,0.47036475,0.3783784,0.5135135,0.027027028,0.47036484,0.36913082,0.43313435,0.027027028,0.027027028,0.56176394,0.027027028,0.470366,0.4703657,0.39104846,0.2535886,0.40108082,0.44802815,0.46053094,0.4244355,0.42461708,0.47036603,0.47036695,0.6650948,0.40069807,0.47036502,0.4703675,0.5464335,0.47036433,0.32305092,0.28104252,0.7493913,0.47015858,0.251973,0.47036517,0.47036615,0.46622276,0.47036523,0.6117128,0.46978304,0.39768237,0.41992354,0.4415255,0.40684658,0.33810836,0.33997053,0.24351586,0.46349815,0.46197483,0.62378544,0.44541824,0.614466,0.39919052,0.4703662,0.45808825,0.4304881,0.5533729,0.38296834,0.47035235,0.47033742,0.63777316,0.47036523,0.46654937,0.5794191,0.46647686,0.7662051,0.4703655,0.60288525,0.8182289,0.47030434,0.45810518,0.47036406,0.47036502,0.5296331,0.49075705,0.47256303,0.2920825,0.76782507,0.6079433,0.300333,0.26239675,0.47743654,0.20339437,0.4707728,0.46081004,0.43932417,0.67283016,0.47019595,0.4219371,0.47146907,0.47036868,0.5073855,0.35270107,0.65919834,0.46695957,0.55047005,0.65497774,0.46986014,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.51842743,0.4703648,0.34545454,0.58181816,0.018181818,0.47036484,0.3698401,0.43313435,0.018181818,0.018181818,0.43736455,0.018181818,0.4703651,0.47036538,0.39104846,0.26053435,0.40108082,0.42479926,0.46053097,0.4244355,0.43562785,0.47036514,0.47036576,0.6642476,0.40069807,0.47036514,0.4703658,0.54716456,0.47036383,0.31765342,0.44308317,0.7700856,0.4701587,0.251491,0.47036505,0.47036564,0.46522915,0.47036523,0.6444847,0.46990278,0.4021629,0.4471088,0.4141436,0.40682194,0.33401954,0.31137627,0.24572806,0.46349815,0.46197492,0.62167066,0.44465402,0.6129412,0.40538588,0.47036552,0.45814648,0.43103585,0.5567787,0.4894274,0.47035113,0.47033688,0.6370743,0.47036523,0.4665507,0.43112034,0.46789786,0.7644945,0.4703652,0.61760956,0.53317845,0.47034577,0.45812857,0.47036406,0.4703655,0.5296344,0.5354185,0.46979782,0.34780684,0.7660687,0.64947724,0.29738086,0.2658274,0.49012795,0.20927927,0.47054502,0.46081,0.4406922,0.65643394,0.47019604,0.4233272,0.47042963,0.47036606,0.5083611,0.32247865,0.6998653,0.5337278,0.53195727,0.65330255,0.47029832,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.49772263,0.47036532,0.359375,0.578125,0.015625,0.47036484,0.3712371,0.43313435,0.015625,0.015625,0.352324,0.015625,0.4703653,0.47036466,0.39104846,0.27455068,0.40108082,0.40186185,0.46053064,0.4244355,0.42655662,0.47036436,0.47036502,0.6667689,0.40069807,0.47036508,0.470365,0.5449657,0.47036234,0.33029112,0.7445582,0.74274427,0.47015843,0.24457465,0.47036484,0.47036505,0.4635012,0.47036523,0.5968175,0.47044304,0.40288976,0.40922624,0.4103295,0.42787525,0.32638657,0.37653774,0.23926362,0.46349815,0.4619747,0.61703706,0.44294736,0.61286384,0.420354,0.47036493,0.45817265,0.4351278,0.5562656,0.7128014,0.47035065,0.47033748,0.63538134,0.47036523,0.46653992,0.3896896,0.4695265,0.761763,0.47036535,0.5541581,0.37843454,0.4719287,0.45808834,0.47036406,0.47036523,0.5296355,0.46543926,0.46990004,0.30213264,0.75222987,0.57837003,0.3015586,0.271518,0.53774285,0.22012348,0.46919805,0.4608098,0.44046357,0.6226852,0.47019595,0.42628667,0.47217634,0.4703642,0.5176299,0.37689817,0.64741194,0.45737907,0.50449157,0.65244323,0.4718169,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.52407604,0.47036517,0.88095236,0.023809524,0.023809524,0.47036484,0.37095472,0.43313435,0.023809524,0.023809524,0.39033577,0.023809524,0.47036448,0.47036472,0.39104846,0.27168202,0.40108082,0.30228782,0.46053094,0.4244355,0.45351416,0.47036457,0.4703653,0.66852945,0.40069807,0.47036517,0.470365,0.54338825,0.47036222,0.3346084,0.57827234,0.76798457,0.4701591,0.23803072,0.47036526,0.47036505,0.46323854,0.47036523,0.6034302,0.47068015,0.4035108,0.43010557,0.40718898,0.45273975,0.31708544,0.3570687,0.23464924,0.46349815,0.4619747,0.6173901,0.44479898,0.61281776,0.42077708,0.4703653,0.45812002,0.4330917,0.55777144,0.5812539,0.470351,0.4703371,0.6347851,0.47036523,0.46654078,0.3962328,0.4671058,0.76268196,0.4703651,0.5581575,0.43437877,0.47089598,0.45808643,0.47036406,0.4703654,0.5296353,0.50730234,0.47102976,0.3653758,0.7570185,0.6196016,0.29979885,0.27061713,0.568164,0.21814333,0.47266662,0.4608098,0.44198504,0.6245748,0.47019595,0.44362253,0.47217533,0.4703648,0.53511,0.34735748,0.6716592,0.5425703,0.52699256,0.6514568,0.4713241,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.5831655,0.470365,0.35164836,0.4065934,0.010989011,0.47036484,0.37040678,0.43313435,0.20879121,0.010989011,0.42877913,0.010989011,0.47036532,0.470365,0.39104846,0.2661665,0.40108082,0.22177358,0.46053115,0.4244355,0.49438626,0.4703649,0.4703652,0.6673732,0.40069807,0.47036457,0.47036543,0.5444282,0.47036242,0.36361143,0.46295187,0.7291018,0.4701583,0.24177727,0.47036517,0.47036484,0.46471703,0.47036523,0.58595806,0.46953806,0.40054485,0.3719599,0.42321408,0.42507598,0.32193172,0.40747938,0.23765367,0.46349815,0.4619748,0.6193163,0.44580427,0.61372125,0.41423523,0.47036538,0.45812413,0.43440926,0.5573881,0.4792853,0.47035062,0.4703354,0.6323332,0.47036523,0.4665515,0.4550413,0.46462044,0.7637077,0.47036487,0.6039778,0.49802282,0.46996176,0.45812267,0.47036406,0.47036508,0.5296348,0.43310088,0.4717639,0.35644042,0.75474846,0.5414013,0.30149865,0.26827064,0.55698395,0.21376713,0.46910474,0.46081,0.4412736,0.6390291,0.47019595,0.5253395,0.4716793,0.47036454,0.5860676,0.40473396,0.64838773,0.41525662,0.61640334,0.6516032,0.46982506,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.73076636,0.47036532,0.3783784,0.5135135,0.027027028,0.47036484,0.37070554,0.43313435,0.027027028,0.027027028,0.380221,0.027027028,0.47036484,0.4703647,0.39104846,0.2691655,0.40108082,0.16785483,0.46053028,0.4244355,0.6400617,0.4703645,0.47036496,0.6695537,0.40069807,0.47036624,0.47036466,0.54245394,0.47036204,0.40757483,0.61724263,0.76797867,0.4701583,0.23525955,0.4703649,0.4703645,0.4623704,0.47036523,0.6142033,0.4715885,0.40398777,0.41910765,0.40484777,0.42815018,0.31413987,0.36550665,0.23194318,0.46349815,0.46197468,0.6179369,0.44196108,0.61272854,0.41976497,0.4703651,0.4580693,0.4327285,0.5574341,0.57218343,0.47035047,0.47033486,0.62571084,0.47036523,0.46654165,0.4014012,0.46398982,0.7633964,0.47036573,0.5245666,0.38788086,0.47092822,0.458082,0.47036406,0.47036526,0.5296359,0.50254107,0.46873057,0.45004335,0.75817394,0.6140844,0.29837504,0.26951903,0.59769255,0.2161176,0.46971053,0.46080974,0.4354263,0.6288091,0.47019595,0.67079854,0.468937,0.47036475,0.6894548,0.35209912,0.6919645,0.5434254,0.7327586,0.6513412,0.47118735,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.83114886,0.47036505,0.9350649,0.012987013,0.012987013,0.47036484,0.37187037,0.43313435,0.012987013,0.012987013,0.3862751,0.012987013,0.47036517,0.47036466,0.39104846,0.2810481,0.40108082,0.15724306,0.46053076,0.4244355,0.78856504,0.47036472,0.47036478,0.68205863,0.40069807,0.4703661,0.47036424,0.5299628,0.47036222,0.49090916,0.59344137,0.8193549,0.4701585,0.19695227,0.47036517,0.47036463,0.46256554,0.47036523,0.73313487,0.4740867,0.40846562,0.6922499,0.38547462,0.9602187,0.2674494,0.43319526,0.1981089,0.46349815,0.4619747,0.6110587,0.44503698,0.6123041,0.4513118,0.47036496,0.45804808,0.5663015,0.5576851,0.4753725,0.47035143,0.4703356,0.6149009,0.47036523,0.46654123,0.43244526,0.46627748,0.76306057,0.47036523,0.5453053,0.4329829,0.47091714,0.45807764,0.47036406,0.47036514,0.529636,0.9397228,0.46965927,0.73219395,0.75376284,0.64772636,0.29747766,0.2744352,0.6160273,0.22546887,0.47097978,0.46080974,0.43799394,0.5764502,0.47019598,0.7666279,0.46921656,0.4703644,0.82038724,0.759617,0.73020643,0.77937955,0.7923728,0.45904213,0.47218844,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.8237805,0.47036526,0.5135135,0.027027028,0.027027028,0.47036484,0.37189028,0.43313435,0.027027028,0.3783784,0.68610483,0.027027028,0.47036487,0.47036517,0.39104846,0.28125373,0.40108082,0.15676394,0.46053612,0.4244355,0.8464978,0.47036645,0.4703652,0.6877032,0.40069807,0.47036418,0.47036526,0.52357453,0.4703679,0.5935435,0.21526487,0.82599306,0.47015843,0.18607114,0.47036624,0.47036538,0.4865349,0.47036523,0.6891621,0.46920696,0.40244716,0.7745747,0.41263348,0.9864154,0.26239485,0.45493257,0.18231742,0.46349815,0.46197474,0.6099553,0.47987306,0.61441666,0.458368,0.47036436,0.45804912,0.5943837,0.54929554,0.16258125,0.47035083,0.470335,0.6094617,0.47036523,0.4665402,0.72632563,0.47256234,0.76403534,0.4703645,0.4919914,0.7696894,0.46956915,0.4580753,0.47036406,0.4703647,0.5296341,0.9741691,0.46941698,0.8115918,0.75418866,0.64037246,0.30449876,0.27289796,0.5971377,0.2240564,0.4705362,0.4608098,0.4738384,0.5729657,0.47019592,0.82886034,0.46914807,0.4703645,0.8746668,0.8669374,0.6326604,0.7917906,0.8411701,0.39703572,0.4694305,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.37501842,0.47036627,0.58181816,0.018181818,0.018181818,0.47036484,0.4121005,0.88364285,0.34545454,0.018181818,0.53637326,0.018181818,0.4703667,0.47036612,0.92456114,0.7447622,0.93534935,0.7971716,0.46053097,0.75778145,0.40541732,0.47036657,0.47036552,0.66749907,0.8981083,0.47036532,0.47036555,0.54431576,0.47036585,0.43991002,0.3019556,0.7583147,0.47015822,0.1564255,0.47036695,0.47036558,0.4669945,0.47036523,0.34626213,0.47039974,0.46191752,0.37984097,0.29639614,0.3380166,0.12637122,0.49537054,0.23901533,0.46349815,0.46197462,0.46052197,0.4467585,0.5984492,0.8734163,0.47036532,0.4580343,0.45584393,0.66670674,0.30479154,0.4703521,0.47033632,0.59330326,0.47036523,0.4665368,0.5085255,0.46906608,0.6619737,0.47036523,0.17077684,0.56305385,0.47011393,0.458066,0.47036406,0.47036573,0.5296341,0.30111498,0.46947497,0.75790435,0.27624205,0.39986086,0.33155775,0.5786769,0.6029332,0.7415261,0.4696124,0.4608097,0.43946522,0.004550678,0.4701959,0.4482081,0.46906745,0.4703654,0.57307446,0.4769807,0.31696415,0.24488595,0.28945118,0.6035935,0.4700634,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
0.46792418,0.47036487,0.53968257,0.007936508,0.007936508,0.47036484,0.37008163,0.43313435,0.007936508,0.42857143,0.43105066,0.007936508,0.4703647,0.4703652,0.39104846,0.26292595,0.40108082,0.43206212,0.46053034,0.4244355,0.43633777,0.4703649,0.4703655,0.6692373,0.40069807,0.47036636,0.47036496,0.54274386,0.4703624,0.3317452,0.45751774,0.8041259,0.47015846,0.22547905,0.47036514,0.47036576,0.46256724,0.47036523,0.613754,0.4703562,0.39859486,0.5778727,0.43534163,0.38706937,0.2897006,0.3035664,0.2327515,0.46349815,0.46197465,0.6191247,0.44203657,0.61473286,0.41836306,0.47036582,0.45810986,0.4505344,0.5699618,0.5815423,0.4703504,0.4703357,0.63706034,0.47036523,0.46653947,0.4070958,0.46416524,0.7647121,0.4703656,0.4908087,0.45788828,0.47059083,0.45807934,0.47036406,0.47036555,0.5296353,0.5809567,0.46864083,0.48175743,0.7646435,0.66980225,0.30292132,0.2690678,0.35459465,0.21322806,0.46997616,0.46080974,0.43664354,0.6317614,0.47019592,0.41476816,0.46947476,0.4703648,0.51477015,0.32076275,0.5987937,0.5859601,0.5054968,0.64042276,0.47091985,0.45982873,0.45784768,DT02,3,0.1,3.5,Bueno,Positivo
