,Subject,Lecture,Ch1,Ch2,Cor,Band
1344,MT01,Desi,FP1,F3,0.9109659760585199,Alpha
1345,MT01,Desi,FP1,C3,0.3668129290676742,Alpha
1346,MT01,Desi,FP1,PZ,0.06660354817816376,Alpha
1347,MT01,Desi,FP1,C4,0.03461514620389032,Alpha
1348,MT01,Desi,FP1,F4,0.6537986738755961,Alpha
1349,MT01,Desi,FP1,FP2,0.9955833363145803,Alpha
1350,MT01,Desi,F3,C3,0.17589242926129556,Alpha
1351,MT01,Desi,F3,PZ,0.006906669571202994,Alpha
1352,MT01,Desi,F3,C4,0.036521082828237864,Alpha
1353,MT01,Desi,F3,F4,0.5725742936105953,Alpha
1354,MT01,Desi,F3,FP2,0.930846504729953,Alpha
1355,MT01,Desi,C3,PZ,0.20822443922660097,Alpha
1356,MT01,Desi,C3,C4,0.041914705333715406,Alpha
1357,MT01,Desi,C3,F4,0.1125717693250777,Alpha
1358,MT01,Desi,C3,FP2,0.30710986261540946,Alpha
1359,MT01,Desi,PZ,C4,0.16088556034395035,Alpha
1360,MT01,Desi,PZ,F4,0.014777578541589977,Alpha
1361,MT01,Desi,PZ,FP2,0.05097580585622054,Alpha
1362,MT01,Desi,C4,F4,0.3101800272535412,Alpha
1363,MT01,Desi,C4,FP2,0.03263535900664169,Alpha
1364,MT01,Desi,F4,FP2,0.6877710046878568,Alpha
1365,MT01,Desi,FP1,F3,0.9313167005857323,Beta
1366,MT01,Desi,FP1,C3,0.24806915636247517,Beta
1367,MT01,Desi,FP1,PZ,0.018020722764497614,Beta
1368,MT01,Desi,FP1,C4,0.0042805223211086745,Beta
1369,MT01,Desi,FP1,F4,0.7959628177831352,Beta
1370,MT01,Desi,FP1,FP2,0.9951168122743314,Beta
1371,MT01,Desi,F3,C3,0.0910211035636445,Beta
1372,MT01,Desi,F3,PZ,0.010582240080882824,Beta
1373,MT01,Desi,F3,C4,0.010806067980355558,Beta
1374,MT01,Desi,F3,F4,0.773858696928289,Beta
1375,MT01,Desi,F3,FP2,0.9552035802420678,Beta
1376,MT01,Desi,C3,PZ,0.13659760915820893,Beta
1377,MT01,Desi,C3,C4,0.006902194345291748,Beta
1378,MT01,Desi,C3,F4,0.07877353204503257,Beta
1379,MT01,Desi,C3,FP2,0.19192602139216514,Beta
1380,MT01,Desi,PZ,C4,0.10897855721446814,Beta
1381,MT01,Desi,PZ,F4,0.0036958847558872373,Beta
1382,MT01,Desi,PZ,FP2,0.011002605243511437,Beta
1383,MT01,Desi,C4,F4,0.14533586887806652,Beta
1384,MT01,Desi,C4,FP2,0.004473639447929887,Beta
1385,MT01,Desi,F4,FP2,0.8253535388729666,Beta
1386,MT01,Prog,FP1,F3,0.4719135450275762,Theta
1387,MT01,Prog,FP1,C3,0.7877983419129395,Theta
1388,MT01,Prog,FP1,PZ,0.5928505696730652,Theta
1389,MT01,Prog,FP1,C4,0.4619898943506706,Theta
1390,MT01,Prog,FP1,F4,0.6171818949294481,Theta
1391,MT01,Prog,FP1,FP2,0.7733582050205299,Theta
1392,MT01,Prog,F3,C3,0.2111498216412901,Theta
1393,MT01,Prog,F3,PZ,0.05382287401075131,Theta
1394,MT01,Prog,F3,C4,0.09343788332710104,Theta
1395,MT01,Prog,F3,F4,0.9191722383472472,Theta
1396,MT01,Prog,F3,FP2,0.8997123738024873,Theta
1397,MT01,Prog,C3,PZ,0.4063228898850402,Theta
1398,MT01,Prog,C3,C4,0.21191075893364159,Theta
1399,MT01,Prog,C3,F4,0.27028752332700257,Theta
1400,MT01,Prog,C3,FP2,0.47020100695789935,Theta
1401,MT01,Prog,PZ,C4,0.333163202876841,Theta
1402,MT01,Prog,PZ,F4,0.12373851885989147,Theta
1403,MT01,Prog,PZ,FP2,0.24520167138878785,Theta
1404,MT01,Prog,C4,F4,0.3151668018041222,Theta
1405,MT01,Prog,C4,FP2,0.2174676973874476,Theta
1406,MT01,Prog,F4,FP2,0.9133332581493384,Theta
1407,MT01,Prog,FP1,F3,0.3345265469612865,Alpha
1408,MT01,Prog,FP1,C3,0.7184115134014211,Alpha
1409,MT01,Prog,FP1,PZ,0.5071200083978281,Alpha
1410,MT01,Prog,FP1,C4,0.21570978059368806,Alpha
1411,MT01,Prog,FP1,F4,0.4495661715681109,Alpha
1412,MT01,Prog,FP1,FP2,0.690869535200067,Alpha
1413,MT01,Prog,F3,C3,0.12080924654152067,Alpha
1414,MT01,Prog,F3,PZ,0.005296282347382985,Alpha
1415,MT01,Prog,F3,C4,0.008208028810682843,Alpha
1416,MT01,Prog,F3,F4,0.8565630317346636,Alpha
1417,MT01,Prog,F3,FP2,0.8664114647710791,Alpha
1418,MT01,Prog,C3,PZ,0.2645834264075832,Alpha
1419,MT01,Prog,C3,C4,0.027584907098548123,Alpha
1420,MT01,Prog,C3,F4,0.11711995572726222,Alpha
1421,MT01,Prog,C3,FP2,0.37949124652491567,Alpha
1422,MT01,Prog,PZ,C4,0.14110171328211596,Alpha
1423,MT01,Prog,PZ,F4,0.028162125886010015,Alpha
1424,MT01,Prog,PZ,FP2,0.14214759582932676,Alpha
1425,MT01,Prog,C4,F4,0.18838029700965855,Alpha
1426,MT01,Prog,C4,FP2,0.04421463179765226,Alpha
1427,MT01,Prog,F4,FP2,0.8124215906004993,Alpha
1428,MT01,Prog,FP1,F3,0.3751833306038783,Beta
1429,MT01,Prog,FP1,C3,0.5969201483181796,Beta
1430,MT01,Prog,FP1,PZ,0.21426972292371005,Beta
1431,MT01,Prog,FP1,C4,0.08631664360292916,Beta
1432,MT01,Prog,FP1,F4,0.47251841996655003,Beta
1433,MT01,Prog,FP1,FP2,0.6002115641494689,Beta
1434,MT01,Prog,F3,C3,0.04018287939464388,Beta
1435,MT01,Prog,F3,PZ,0.08571786831149782,Beta
1436,MT01,Prog,F3,C4,0.04738790884125609,Beta
1437,MT01,Prog,F3,F4,0.9290408949705186,Beta
1438,MT01,Prog,F3,FP2,0.9457157739156936,Beta
1439,MT01,Prog,C3,PZ,0.18517742776538842,Beta
1440,MT01,Prog,C3,C4,0.005559457714337473,Beta
1441,MT01,Prog,C3,F4,0.04097850331263746,Beta
1442,MT01,Prog,C3,FP2,0.15314963805960302,Beta
1443,MT01,Prog,PZ,C4,0.1542553747582746,Beta
1444,MT01,Prog,PZ,F4,0.051907955694813476,Beta
1445,MT01,Prog,PZ,FP2,0.03065144509231734,Beta
1446,MT01,Prog,C4,F4,0.016203578174848396,Beta
1447,MT01,Prog,C4,FP2,0.023512881439015677,Beta
1448,MT01,Prog,F4,FP2,0.9136285377853102,Beta
1449,MT01,Robo,FP1,F3,0.48217888708337514,Theta
1450,MT01,Robo,FP1,C3,0.9418018583976296,Theta
1451,MT01,Robo,FP1,PZ,0.6328448733111284,Theta
1452,MT01,Robo,FP1,C4,0.40301701496044856,Theta
1453,MT01,Robo,FP1,F4,0.8744148907695981,Theta
1454,MT01,Robo,FP1,FP2,0.8770644892443986,Theta
1455,MT01,Robo,F3,C3,0.5236599692766551,Theta
1456,MT01,Robo,F3,PZ,0.18029076770709873,Theta
1457,MT01,Robo,F3,C4,0.13742156268728525,Theta
1458,MT01,Robo,F3,F4,0.8151909330353151,Theta
1459,MT01,Robo,F3,FP2,0.8076417642890183,Theta
1460,MT01,Robo,C3,PZ,0.4065187783477863,Theta
1461,MT01,Robo,C3,C4,0.24406782673287358,Theta
1462,MT01,Robo,C3,F4,0.8585134421433491,Theta
1463,MT01,Robo,C3,FP2,0.8593194972782915,Theta
1464,MT01,Robo,PZ,C4,0.42292655575169763,Theta
1465,MT01,Robo,PZ,F4,0.47397410632657666,Theta
1466,MT01,Robo,PZ,FP2,0.46860665064273865,Theta
1467,MT01,Robo,C4,F4,0.3395307193240856,Theta
1468,MT01,Robo,C4,FP2,0.3638860024264965,Theta
1469,MT01,Robo,F4,FP2,0.9989752589419871,Theta
1470,MT01,Robo,FP1,F3,0.3745065091857216,Alpha
1471,MT01,Robo,FP1,C3,0.8663812822097995,Alpha
1472,MT01,Robo,FP1,PZ,0.5617865123162507,Alpha
1473,MT01,Robo,FP1,C4,0.1457758321016842,Alpha
1474,MT01,Robo,FP1,F4,0.8308997683873235,Alpha
1475,MT01,Robo,FP1,FP2,0.8323727364770785,Alpha
1476,MT01,Robo,F3,C3,0.47528159193841446,Alpha
1477,MT01,Robo,F3,PZ,0.07180874292549774,Alpha
1478,MT01,Robo,F3,C4,0.04198402476031278,Alpha
1479,MT01,Robo,F3,F4,0.7712474113030156,Alpha
1480,MT01,Robo,F3,FP2,0.7474532918940711,Alpha
1481,MT01,Robo,C3,PZ,0.25298268365749854,Alpha
1482,MT01,Robo,C3,C4,0.05230004083314179,Alpha
1483,MT01,Robo,C3,F4,0.7977969114854788,Alpha
1484,MT01,Robo,C3,FP2,0.7757948691281771,Alpha
1485,MT01,Robo,PZ,C4,0.18538860057699078,Alpha
1486,MT01,Robo,PZ,F4,0.3495804236061029,Alpha
1487,MT01,Robo,PZ,FP2,0.3457446892964187,Alpha
1488,MT01,Robo,C4,F4,0.11042663830160124,Alpha
1489,MT01,Robo,C4,FP2,0.14105621067934135,Alpha
1490,MT01,Robo,F4,FP2,0.9950259700598221,Alpha
1491,MT01,Robo,FP1,F3,0.11744354741258203,Beta
1492,MT01,Robo,FP1,C3,0.9026956707024673,Beta
1493,MT01,Robo,FP1,PZ,0.511867822623949,Beta
1494,MT01,Robo,FP1,C4,0.09533499885804517,Beta
1495,MT01,Robo,FP1,F4,0.5751925836410906,Beta
1496,MT01,Robo,FP1,FP2,0.5836756663154612,Beta
1497,MT01,Robo,F3,C3,0.19287451294708377,Beta
1498,MT01,Robo,F3,PZ,0.012135452766871837,Beta
1499,MT01,Robo,F3,C4,0.020676776144991527,Beta
1500,MT01,Robo,F3,F4,0.749504003056927,Beta
1501,MT01,Robo,F3,FP2,0.7337168462991767,Beta
1502,MT01,Robo,C3,PZ,0.2437366217629311,Beta
1503,MT01,Robo,C3,C4,0.012065620406024156,Beta
1504,MT01,Robo,C3,F4,0.6269411442708284,Beta
1505,MT01,Robo,C3,FP2,0.6262871071260632,Beta
1506,MT01,Robo,PZ,C4,0.14754890088580708,Beta
1507,MT01,Robo,PZ,F4,0.1480315439979829,Beta
1508,MT01,Robo,PZ,FP2,0.14667866141474065,Beta
1509,MT01,Robo,C4,F4,0.028712049778584464,Beta
1510,MT01,Robo,C4,FP2,0.041955711432363416,Beta
1511,MT01,Robo,F4,FP2,0.9973705015588117,Beta
1512,ST01,Desi,FP1,F3,0.8885292068910133,Theta
1513,ST01,Desi,FP1,C3,0.35230724082448345,Theta
1514,ST01,Desi,FP1,PZ,0.13860273129637424,Theta
1515,ST01,Desi,FP1,C4,0.20106549538337637,Theta
1516,ST01,Desi,FP1,F4,0.7031388917846291,Theta
1517,ST01,Desi,FP1,FP2,0.9732944422416887,Theta
1518,ST01,Desi,F3,C3,0.35260970155955373,Theta
1519,ST01,Desi,F3,PZ,0.06270242366640008,Theta
1520,ST01,Desi,F3,C4,0.07714960393885492,Theta
1521,ST01,Desi,F3,F4,0.41786257105704583,Theta
1522,ST01,Desi,F3,FP2,0.8148996064267866,Theta
1523,ST01,Desi,C3,PZ,0.24228493337612667,Theta
1524,ST01,Desi,C3,C4,0.17937753036879212,Theta
1525,ST01,Desi,C3,F4,0.13930481784022453,Theta
1526,ST01,Desi,C3,FP2,0.3264134742574447,Theta
1527,ST01,Desi,PZ,C4,0.2072592953149014,Theta
1528,ST01,Desi,PZ,F4,0.03148465365371902,Theta
1529,ST01,Desi,PZ,FP2,0.08658007956507482,Theta
1530,ST01,Desi,C4,F4,0.21125063585835777,Theta
1531,ST01,Desi,C4,FP2,0.1773687838438359,Theta
1532,ST01,Desi,F4,FP2,0.8225210292272629,Theta
1533,ST01,Desi,FP1,F3,0.8478064865646516,Alpha
1534,ST01,Desi,FP1,C3,0.3364036549094327,Alpha
1535,ST01,Desi,FP1,PZ,0.1692221786165011,Alpha
1536,ST01,Desi,FP1,C4,0.19643833623817072,Alpha
1537,ST01,Desi,FP1,F4,0.6566598327131731,Alpha
1538,ST01,Desi,FP1,FP2,0.9661865828410795,Alpha
1539,ST01,Desi,F3,C3,0.3891434892234099,Alpha
1540,ST01,Desi,F3,PZ,0.08317303228890427,Alpha
1541,ST01,Desi,F3,C4,0.0638368108077176,Alpha
1542,ST01,Desi,F3,F4,0.32314898147142107,Alpha
1543,ST01,Desi,F3,FP2,0.7629800487046839,Alpha
1544,ST01,Desi,C3,PZ,0.18888028048466146,Alpha
1545,ST01,Desi,C3,C4,0.06755601622278906,Alpha
1546,ST01,Desi,C3,F4,0.13232880773636452,Alpha
1547,ST01,Desi,C3,FP2,0.32362666026000436,Alpha
1548,ST01,Desi,PZ,C4,0.16830025993128034,Alpha
1549,ST01,Desi,PZ,F4,0.07449210860354004,Alpha
1550,ST01,Desi,PZ,FP2,0.12288699175440324,Alpha
1551,ST01,Desi,C4,F4,0.23724295503362508,Alpha
1552,ST01,Desi,C4,FP2,0.15916570659753695,Alpha
1553,ST01,Desi,F4,FP2,0.7803206691000665,Alpha
1554,ST01,Desi,FP1,F3,0.7916225051669548,Beta
1555,ST01,Desi,FP1,C3,0.13831245276254991,Beta
1556,ST01,Desi,FP1,PZ,0.04627377639505401,Beta
1557,ST01,Desi,FP1,C4,0.07849525009860905,Beta
1558,ST01,Desi,FP1,F4,0.42036426553800615,Beta
1559,ST01,Desi,FP1,FP2,0.9315637876884509,Beta
1560,ST01,Desi,F3,C3,0.16372111153771263,Beta
1561,ST01,Desi,F3,PZ,0.007710867962551885,Beta
1562,ST01,Desi,F3,C4,0.00662300593340511,Beta
1563,ST01,Desi,F3,F4,0.07857846601301424,Beta
1564,ST01,Desi,F3,FP2,0.5896220651109937,Beta
1565,ST01,Desi,C3,PZ,0.1286034116311167,Beta
1566,ST01,Desi,C3,C4,0.02809524589240124,Beta
1567,ST01,Desi,C3,F4,0.010771031981773208,Beta
1568,ST01,Desi,C3,FP2,0.12294398991415309,Beta
1569,ST01,Desi,PZ,C4,0.16286445322640916,Beta
1570,ST01,Desi,PZ,F4,0.0046335383852887475,Beta
1571,ST01,Desi,PZ,FP2,0.02117082298008975,Beta
1572,ST01,Desi,C4,F4,0.0977451465177299,Beta
1573,ST01,Desi,C4,FP2,0.06368300340957118,Beta
1574,ST01,Desi,F4,FP2,0.656720333760908,Beta
1575,ST01,Prog,FP1,F3,0.7801021186205976,Theta
1576,ST01,Prog,FP1,C3,0.24758608040198637,Theta
1577,ST01,Prog,FP1,PZ,0.1029121602902839,Theta
1578,ST01,Prog,FP1,C4,0.040940357180051894,Theta
1579,ST01,Prog,FP1,F4,0.5326892891391788,Theta
1580,ST01,Prog,FP1,FP2,0.9990916390837354,Theta
1581,ST01,Prog,F3,C3,0.23044219447271047,Theta
1582,ST01,Prog,F3,PZ,0.016376892607888518,Theta
1583,ST01,Prog,F3,C4,0.015068258803651157,Theta
1584,ST01,Prog,F3,F4,0.15051241517834524,Theta
1585,ST01,Prog,F3,FP2,0.7565718680319204,Theta
1586,ST01,Prog,C3,PZ,0.21095521746439944,Theta
1587,ST01,Prog,C3,C4,0.13295860824847144,Theta
1588,ST01,Prog,C3,F4,0.014011745250780562,Theta
1589,ST01,Prog,C3,FP2,0.23815300100558678,Theta
1590,ST01,Prog,PZ,C4,0.6550379475156518,Theta
1591,ST01,Prog,PZ,F4,0.010128334597965742,Theta
1592,ST01,Prog,PZ,FP2,0.10310923144728038,Theta
1593,ST01,Prog,C4,F4,0.01279075478255531,Theta
1594,ST01,Prog,C4,FP2,0.041861140335053615,Theta
1595,ST01,Prog,F4,FP2,0.5616936937720594,Theta
1596,ST01,Prog,FP1,F3,0.7565486902701117,Alpha
1597,ST01,Prog,FP1,C3,0.19870502021917633,Alpha
1598,ST01,Prog,FP1,PZ,0.0330687337755471,Alpha
1599,ST01,Prog,FP1,C4,0.008315919703198055,Alpha
1600,ST01,Prog,FP1,F4,0.38522038274202813,Alpha
1601,ST01,Prog,FP1,FP2,0.9986338980993759,Alpha
1602,ST01,Prog,F3,C3,0.2593921500965647,Alpha
1603,ST01,Prog,F3,PZ,0.004251103468779141,Alpha
1604,ST01,Prog,F3,C4,0.0333982941520667,Alpha
1605,ST01,Prog,F3,F4,0.04937388579060793,Alpha
1606,ST01,Prog,F3,FP2,0.7261120447762676,Alpha
1607,ST01,Prog,C3,PZ,0.04002703996887999,Alpha
1608,ST01,Prog,C3,C4,0.011617104291582251,Alpha
1609,ST01,Prog,C3,F4,0.011470121514159718,Alpha
1610,ST01,Prog,C3,FP2,0.18527086505578333,Alpha
1611,ST01,Prog,PZ,C4,0.5919396475090914,Alpha
1612,ST01,Prog,PZ,F4,0.0034958599985065292,Alpha
1613,ST01,Prog,PZ,FP2,0.033630581336814076,Alpha
1614,ST01,Prog,C4,F4,0.006430424854951729,Alpha
1615,ST01,Prog,C4,FP2,0.008539465896962566,Alpha
1616,ST01,Prog,F4,FP2,0.42024769218280744,Alpha
1617,ST01,Prog,FP1,F3,0.7315046279393946,Beta
1618,ST01,Prog,FP1,C3,0.17537544583712436,Beta
1619,ST01,Prog,FP1,PZ,0.030591889896274684,Beta
1620,ST01,Prog,FP1,C4,0.010597723280385895,Beta
1621,ST01,Prog,FP1,F4,0.3178331125070896,Beta
1622,ST01,Prog,FP1,FP2,0.998246544735711,Beta
1623,ST01,Prog,F3,C3,0.19883632863482015,Beta
1624,ST01,Prog,F3,PZ,0.0033646506253028645,Beta
1625,ST01,Prog,F3,C4,0.00339893335932737,Beta
1626,ST01,Prog,F3,F4,0.016510947640173607,Beta
1627,ST01,Prog,F3,FP2,0.6947927584927888,Beta
1628,ST01,Prog,C3,PZ,0.16677751756633033,Beta
1629,ST01,Prog,C3,C4,0.08474234815091178,Beta
1630,ST01,Prog,C3,F4,0.006014821856624532,Beta
1631,ST01,Prog,C3,FP2,0.16451791746681477,Beta
1632,ST01,Prog,PZ,C4,0.6213020592314562,Beta
1633,ST01,Prog,PZ,F4,0.004161502816894903,Beta
1634,ST01,Prog,PZ,FP2,0.030374935231851672,Beta
1635,ST01,Prog,C4,F4,0.001747705854226648,Beta
1636,ST01,Prog,C4,FP2,0.010716141002648973,Beta
1637,ST01,Prog,F4,FP2,0.35618622722701476,Beta
1638,ST01,Robo,FP1,F3,0.9005814639392975,Theta
1639,ST01,Robo,FP1,C3,0.34617208310233943,Theta
1640,ST01,Robo,FP1,PZ,0.14630251991135224,Theta
1641,ST01,Robo,FP1,C4,0.23230648108846902,Theta
1642,ST01,Robo,FP1,F4,0.6290467348391502,Theta
1643,ST01,Robo,FP1,FP2,0.9923560544319308,Theta
1644,ST01,Robo,F3,C3,0.31834713236476897,Theta
1645,ST01,Robo,F3,PZ,0.06457012037569083,Theta
1646,ST01,Robo,F3,C4,0.075440515260566,Theta
1647,ST01,Robo,F3,F4,0.37381039103156943,Theta
1648,ST01,Robo,F3,FP2,0.8591658554078431,Theta
1649,ST01,Robo,C3,PZ,0.2303338578847227,Theta
1650,ST01,Robo,C3,C4,0.15950089518494723,Theta
1651,ST01,Robo,C3,F4,0.11358622777013466,Theta
1652,ST01,Robo,C3,FP2,0.33949798719098206,Theta
1653,ST01,Robo,PZ,C4,0.20615979875127327,Theta
1654,ST01,Robo,PZ,F4,0.036144513359686437,Theta
1655,ST01,Robo,PZ,FP2,0.13447088536561458,Theta
1656,ST01,Robo,C4,F4,0.22503668341664942,Theta
1657,ST01,Robo,C4,FP2,0.23572307952355653,Theta
1658,ST01,Robo,F4,FP2,0.7080014667476698,Theta
1659,ST01,Robo,FP1,F3,0.8778249907937237,Alpha
1660,ST01,Robo,FP1,C3,0.2954017293630947,Alpha
1661,ST01,Robo,FP1,PZ,0.08816759502413621,Alpha
1662,ST01,Robo,FP1,C4,0.19937108185067962,Alpha
1663,ST01,Robo,FP1,F4,0.5629619705631596,Alpha
1664,ST01,Robo,FP1,FP2,0.9899963228407014,Alpha
1665,ST01,Robo,F3,C3,0.32203902702936194,Alpha
1666,ST01,Robo,F3,PZ,0.030787600071210303,Alpha
1667,ST01,Robo,F3,C4,0.05090996437311225,Alpha
1668,ST01,Robo,F3,F4,0.28054835576938647,Alpha
1669,ST01,Robo,F3,FP2,0.8239704800369048,Alpha
1670,ST01,Robo,C3,PZ,0.15952806780407613,Alpha
1671,ST01,Robo,C3,C4,0.04856592538625155,Alpha
1672,ST01,Robo,C3,F4,0.07132652819518791,Alpha
1673,ST01,Robo,C3,FP2,0.2844196106771174,Alpha
1674,ST01,Robo,PZ,C4,0.12511691360870408,Alpha
1675,ST01,Robo,PZ,F4,0.023134407956776033,Alpha
1676,ST01,Robo,PZ,FP2,0.08125643492380735,Alpha
1677,ST01,Robo,C4,F4,0.237940942321707,Alpha
1678,ST01,Robo,C4,FP2,0.2051936312706723,Alpha
1679,ST01,Robo,F4,FP2,0.6535408187996405,Alpha
1680,ST01,Robo,FP1,F3,0.8545929136440507,Beta
1681,ST01,Robo,FP1,C3,0.15726128104728385,Beta
1682,ST01,Robo,FP1,PZ,0.03901143378127858,Beta
1683,ST01,Robo,FP1,C4,0.06345021558044853,Beta
1684,ST01,Robo,FP1,F4,0.2408205769594225,Beta
1685,ST01,Robo,FP1,FP2,0.9765204484719547,Beta
1686,ST01,Robo,F3,C3,0.15136458162463362,Beta
1687,ST01,Robo,F3,PZ,0.004247464663091794,Beta
1688,ST01,Robo,F3,C4,0.0029977997185700943,Beta
1689,ST01,Robo,F3,F4,0.040814902959715085,Beta
1690,ST01,Robo,F3,FP2,0.7495067824021627,Beta
1691,ST01,Robo,C3,PZ,0.17089255760805658,Beta
1692,ST01,Robo,C3,C4,0.029409333253052516,Beta
1693,ST01,Robo,C3,F4,0.005956962731936319,Beta
1694,ST01,Robo,C3,FP2,0.149474695190086,Beta
1695,ST01,Robo,PZ,C4,0.1801952391609325,Beta
1696,ST01,Robo,PZ,F4,0.0030413462356239655,Beta
1697,ST01,Robo,PZ,FP2,0.035310728516817325,Beta
1698,ST01,Robo,C4,F4,0.060056135382090405,Beta
1699,ST01,Robo,C4,FP2,0.0656317537533811,Beta
1700,ST01,Robo,F4,FP2,0.3733803556041389,Beta
