Subject,Lecture,Ch1,Ch2,Cor,Band
ST01,Robo,PZ,F4,0.022523832663244252,Theta
ST01,Robo,PZ,FP2,0.0556321240551124,Theta
ST01,Robo,C4,F4,0.2523782884739858,Theta
ST01,Robo,C4,FP2,0.1380621706640231,Theta
ST01,Robo,F4,FP2,0.8143580486233272,Theta
ST01,Robo,FP1,F3,0.8225205620680558,Alpha
ST01,Robo,FP1,C3,0.21819256310404306,Alpha
ST01,Robo,FP1,PZ,0.1004190048362808,Alpha
ST01,Robo,FP1,C4,0.12484872362527186,Alpha
ST01,Robo,FP1,F4,0.58410061406033,Alpha
ST01,Robo,FP1,FP2,0.8552456274423423,Alpha
ST01,Robo,F3,C3,0.3060672150393215,Alpha
ST01,Robo,F3,PZ,0.0571858691901942,Alpha
ST01,Robo,F3,C4,0.06018626547088744,Alpha
ST01,Robo,F3,F4,0.22529188756042365,Alpha
ST01,Robo,F3,FP2,0.5517208456223517,Alpha
ST01,Robo,C3,PZ,0.17687508699116883,Alpha
ST01,Robo,C3,C4,0.03799485759974955,Alpha
ST01,Robo,C3,F4,0.0553121986497134,Alpha
ST01,Robo,C3,FP2,0.1123030088222089,Alpha
ST01,Robo,PZ,C4,0.11689109467516315,Alpha
ST01,Robo,PZ,F4,0.03698287291314145,Alpha
ST01,Robo,PZ,FP2,0.0645360106838478,Alpha
ST01,Robo,C4,F4,0.2442873935750112,Alpha
ST01,Robo,C4,FP2,0.11650727496572184,Alpha
ST01,Robo,F4,FP2,0.7290816797285078,Alpha
ST01,Robo,FP1,F3,0.7700164487960699,Beta
ST01,Robo,FP1,C3,0.11589935350059455,Beta
ST01,Robo,FP1,PZ,0.0258630346259622,Beta
ST01,Robo,FP1,C4,0.0265090432134219,Beta
ST01,Robo,FP1,F4,0.3816515987076915,Beta
ST01,Robo,FP1,FP2,0.7312469160157482,Beta
ST01,Robo,F3,C3,0.17529824225540502,Beta
ST01,Robo,F3,PZ,0.0103213805052266,Beta
ST01,Robo,F3,C4,0.01378029333987695,Beta
ST01,Robo,F3,F4,0.061173477755448555,Beta
ST01,Robo,F3,FP2,0.3758752851011446,Beta
ST01,Robo,C3,PZ,0.175933893135138,Beta
ST01,Robo,C3,C4,0.04071680813192445,Beta
ST01,Robo,C3,F4,0.0168007922791479,Beta
ST01,Robo,C3,FP2,0.0366012415670912,Beta
ST01,Robo,PZ,C4,0.21398410703542234,Beta
ST01,Robo,PZ,F4,0.0134976250861333,Beta
ST01,Robo,PZ,FP2,0.021345637398814947,Beta
ST01,Robo,C4,F4,0.09363143646524096,Beta
ST01,Robo,C4,FP2,0.023173247527390802,Beta
ST01,Robo,F4,FP2,0.5527204109047961,Beta
